step,gripper_norm,block_x,block_z,ee_z
0,0.0,0.75,0.28493106676229407,0.6567433032104634
1,0.0,0.75,0.2849424559268351,0.7200310692349543
2,0.0,0.75,0.28494285237574274,0.7332845752341477
3,0.0,0.75,0.28494286610374275,0.7360865603930007
4,0.0,0.75,0.2849428665791539,0.7388366198521545
5,0.0,0.75,0.28494286659561774,0.7493300785337083
6,0.0,0.75,0.2849428665961879,0.7681186055028818
7,0.0,0.75,0.28494286659620766,0.7797432781246189
8,0.0,0.75,0.2849428665962081,0.7801757730364864
9,0.0,0.75,0.2849428665962081,0.7683838799285084
10,0.0,0.75,0.2849428665962081,0.6536067011383339
11,0.0,0.75,0.2849428665962081,0.43578459530226554
12,0.0,0.75,0.2849428665962081,0.39386377109856774
13,0.0,0.75,0.2849428665962081,0.39010054947461215
14,0.0,0.75,0.2849428665962081,0.38805011842746506
15,0.0,0.75,0.2849428665962081,0.38952062747483807
16,0.0,0.75,0.2849428665962081,0.3909519638604721
17,0.0,0.75,0.2849428665962081,0.39330137357444195
18,0.0,0.75,0.2849428665962081,0.3942250686778583
19,0.0,0.75,0.2849428665962081,0.3946587134098265
20,0.8491786859515209,0.75,0.2849428665962081,0.3951827497194274
21,0.8478357764838065,0.75,0.2849428665962081,0.39575730068147935
22,0.8461809814433943,0.75,0.2849428665962081,0.39633065027039416
23,0.8445568119899038,0.75,0.2849428665962081,0.39688514794957025
24,0.8424860944565145,0.75,0.2849428665962081,0.39741572595765384
25,0.8392025136057595,0.75,0.2849428665962081,0.39792164507583627
26,0.8392760375331861,0.75,0.2849428665962081,0.3984036197131478
27,0.8407742705198669,0.75,0.2849428665962081,0.39886280670154267
28,0.8386554190217381,0.75,0.2849428665962081,0.3679029737086033
29,0.839689145174424,0.75,0.2849428665962081,0.35565224516538907
30,0.0,0.75,0.2849428665962081,0.3735409998916973
31,0.0,0.75,0.2849428665962081,0.3864113267187486
32,0.0,0.75,0.2849428665962081,0.3973835259400042
33,0.0,0.75,0.2849428665962081,0.40538226587154147
34,0.0,0.75,0.2849428665962081,0.4111247127997832
35,0.0,0.75,0.2849428665962081,0.41719961368001823
36,0.0,0.75,0.2849428665962081,0.42252856205797024
37,0.0,0.75,0.2849428665962081,0.4247281594449453
38,0.0,0.75,0.2849428665962081,0.425055509690327
39,0.0,0.75,0.2849428665962081,0.4156153459520381
40,0.0,0.75,0.2849428665962081,0.418254485676156
