step,gripper_norm,block_x,block_z,ee_z
0,0.0007610594374537469,0.7500000000000046,0.28493106676229407,0.490554681169586
1,0.0027303327629864217,0.7500000000000046,0.2849424559268351,0.486993378865239
2,0.00215517301350832,0.7500000000000046,0.28494285237574274,0.47888765174293313
3,0.0011330673881471158,0.7500000000000046,0.28494286610374275,0.4641739230724509
4,0.0,0.7500000000000046,0.2849428665791539,0.45656486708641614
5,0.0,0.7500000000000046,0.28494286659561774,0.4815705684337771
6,0.0,0.7500000000000046,0.2849428665961879,0.5442136836006248
7,0.000517086582005024,0.7500000000000046,0.28494286659620766,0.5921597294435395
8,0.004015123377799988,0.7500000000000046,0.2849428665962081,0.6136850389347385
9,0.006047654442965985,0.7500000000000046,0.2849428665962081,0.6105497853578302
10,0.0,0.7500000000000046,0.2849428665962081,0.600683118445125
11,0.0005664294067025185,0.7500000000000046,0.2849428665962081,0.5887951774934412
12,0.0,0.7500000000000046,0.2849428665962081,0.5676522083770885
13,0.0,0.7500000000000046,0.2849428665962081,0.5472833371003701
14,0.0,0.7500000000000046,0.2849428665962081,0.5243657461755783
15,0.0006093660071790219,0.7500000000000046,0.2849428665962081,0.4981667390660003
16,0.0,0.7500000000000046,0.2849428665962081,0.46475894335101725
17,0.0012525807153582573,0.7500000000000046,0.2849428665962081,0.4247194223642555
18,0.0005619599479436874,0.7500000000000046,0.2849428665962081,0.3876667331418424
19,0.0027768747268617153,0.7500000000000046,0.2849428665962081,0.35851123430083226
20,0.0004442642006278038,0.7500000000000046,0.2849428665962081,0.3585550331563605
21,0.0,0.7500000000000046,0.2849428665962081,0.3433783224719846
22,0.0,0.7500000000000046,0.2849428665962081,0.3307298241320048
23,0.00228204604947567,0.7500000000000046,0.2849428665962081,0.3257717642027826
24,0.003582926715821028,0.7500000000000046,0.2849428665962081,0.3177284567462778
25,0.0,0.7500000000000046,0.2849428665962081,0.3547323025807085
26,0.00023574905133247378,0.7500000000000046,0.2849428665962081,0.38853081270938394
27,0.002349028338074684,0.7500000000000046,0.2849428665962081,0.4042741207147451
28,0.009686032243788242,0.7500000000000046,0.2849428665962081,0.3565866992939638
29,0.0040977487720549105,0.7500000000000046,0.2849428665962081,0.32087554097809246
30,0.0,0.7500000000000046,0.2849428665962081,0.31188971408283034
31,0.0013990299806892874,0.7500000000000046,0.2849428665962081,0.29029307461146925
32,0.0,0.7500000000000046,0.2849428665962081,0.2858482786746679
33,0.0,0.7500000000000046,0.2849428665962081,0.2835763836370213
34,0.0,0.7500000000000046,0.2849428665962081,0.2818228961040728
35,0.0,0.7500000000000046,0.2849428665962081,0.28018747901824603
