step,gripper_norm,block_x,block_z,ee_z
0,0.0,0.75,0.28493106676229407,0.5882363312539485
1,0.0011370899010300637,0.75,0.2849424559268351,0.5862413920163863
2,5.789438912272453e-05,0.75,0.28494285237574274,0.5844612918656698
3,0.0,0.75,0.28494286610374275,0.5776680158559329
4,0.0011319649216532707,0.75,0.2849428665791539,0.5550819488400097
5,0.0,0.75,0.28494286659561774,0.49626529428829314
6,0.0,0.75,0.2849428665961879,0.4253834299775273
7,0.0,0.75,0.28494286659620766,0.37106820284374065
8,0.0,0.75,0.28494286659620804,0.32727098753284856
9,0.0,0.75,0.28494286659620804,0.2958802671992949
10,0.004377060148090125,0.75,0.28494286659620804,0.2972254825178629
11,0.003853656731039286,0.75,0.28494286659620804,0.29041719687194734
12,0.006698079877942801,0.75,0.28494286659620804,0.27953249355241533
13,0.007284860220193863,0.75,0.28494286659620804,0.27591800483209955
14,0.007140586091458798,0.75,0.28494286659620804,0.2756928559541653
15,0.0066279093754291534,0.75,0.28494286659620804,0.2742384888512152
16,0.004771117428660393,0.75,0.28494286659620804,0.2737760931901396
17,0.005175573649942875,0.75,0.28494286659620804,0.2739564230224588
18,0.004325482594013214,0.75,0.28494286659620804,0.2757464537370776
19,0.004210230150818825,0.75,0.28494286659620804,0.2809369225651451
20,0.00910887613606453,0.75,0.28494286659620804,0.32060506326630817
21,0.010537166173428298,0.75,0.28494286659620804,0.35461653262618753
22,0.013410640802264215,0.75,0.28494286659620804,0.3724096711998932
23,0.010156040526866913,0.75,0.28494286659620804,0.38435906150489296
24,0.009428889383196831,0.75,0.28494286659620804,0.3929915744723142
25,0.008803761084795,0.75,0.28494286659620804,0.3955620774239642
26,0.008091359155029058,0.75,0.28494286659620804,0.40233553676748995
27,0.009863469756513834,0.75,0.28494286659620804,0.40683664431583727
28,0.003598271857559681,0.75,0.28494286659620804,0.4043652651332793
29,0.0,0.75,0.28494286659620804,0.399395641018764
30,0.0,0.75,0.28494286659620804,0.39331740573219653
31,0.0,0.75,0.28494286659620804,0.37881563318135414
32,0.0,0.75,0.28494286659620804,0.36121146248420355
33,0.0,0.75,0.28494286659620804,0.3415147212504118
34,0.0,0.75,0.28494286659620804,0.3264397257819048
35,0.0,0.75,0.28494286659620804,0.3174672210538378
36,0.0,0.7510309779503088,0.2849002864788525,0.31153867614539
37,0.0,0.752962702356387,0.2849419607353021,0.3068275266405815
38,0.5064413443188072,0.753731206217181,0.2849450143258449,0.30506463026128455
39,0.5011117233236433,0.7540093531329491,0.28497361612455663,0.3044401668585213
40,0.0,0.7541144194910137,0.28495419655656495,0.30422256909761486
41,0.0,0.7541322984004216,0.2849471679678323,0.3041459058853758
42,0.0,0.7541411723468139,0.2849432035773506,0.30411884158981584
43,0.4733516766014099,0.754219224661578,0.28494742038832527,0.30410917725858194
44,0.5016641484262347,0.7542186967278215,0.28494302555509987,0.3041060624562617
45,0.47746036064922814,0.7542186785085637,0.2849428721017257,0.3041049654381063
46,0.4882841979074478,0.7699082756142797,0.28513267828319006,0.2939637179740869
47,0.6889984134778977,0.7748850947014604,0.2849045186680832,0.2893806787917334
48,0.7623148786227107,0.7763729706946827,0.2849600487654023,0.2886629075562181
49,0.7755275521983505,0.7766845288090178,0.28496344167582643,0.2887746158430167
50,0.005849806401908398,0.7766477144754497,0.28494222170701755,0.2915033661560299
51,0.007605350209593773,0.7766462237299138,0.28494284376505147,0.29206987903107806
52,0.43242764360761643,0.7766461730804226,0.2849428658054636,0.28680961876897126
53,0.5105137363615037,0.7766461713470348,0.2849428665688242,0.287694806033966
54,0.5535578422193528,0.7766461712877082,0.2849428665952601,0.2892353151921213
55,0.5666872050837278,0.7766461712856776,0.28494286659617557,0.2842604743296379
56,0.6780024722610712,0.7766461712856081,0.28494286659620727,0.2827929152592085
57,0.755863661850214,0.7766461712856063,0.28494286659620804,0.2839594200411443
58,0.8508269076197148,0.7766461712856063,0.28494286659620804,0.28618748743614186
59,0.87590218026191,0.7766461712856063,0.28494286659620804,0.28759164470778875
60,0.003087293535858393,0.7766461712856063,0.28494286659620804,0.28863824614746825
61,0.46157635116621853,0.7766461712856063,0.28494286659620804,0.28239714509261793
62,0.4843070053363145,0.7766461712856063,0.28494286659620804,0.278469206872482
63,0.5203099556618929,0.7766461712856063,0.28494286659620804,0.27677312533381354
64,0.4921923820353449,0.7766461712856063,0.28494286659620804,0.2740542512768669
65,0.7485541302176715,0.7766461712856063,0.28494286659620804,0.2785391241601911
66,0.7483067009807826,0.7766461712856063,0.28494286659620804,0.27730794935442976
67,0.7531653006155491,0.7766461712856063,0.28494286659620804,0.27639446881513585
68,0.7656199539856912,0.7766461712856063,0.28494286659620804,0.27457722917564176
69,0.9118996182550192,0.7766461712856063,0.28494286659620804,0.2766070433497773
70,0.5528137071323991,0.7766461712856063,0.28494286659620804,0.29279321153118654
71,0.6131997301239968,0.7819356811269769,0.2866279145313913,0.29920933586742404
72,0.6380609454880357,0.7843127878817138,0.2871496137438981,0.30180697682610613
73,0.775575583981812,0.7830768574183349,0.285486991769865,0.3029361939092264
74,0.8336564985167385,0.7833425374808137,0.28492255969202945,0.30408597244837887
75,0.8846254314962626,0.783366886776962,0.2849421404933241,0.30363467760009344
76,0.9312507060828209,0.784513660073952,0.2849302508060446,0.302605621382241
77,1.0,0.7865065197553291,0.28496011637433355,0.2983182582276686
78,1.0,0.7867022752346032,0.28494561205116414,0.29537627840221103
79,0.9978030327492357,0.7867021641038415,0.2849429622465738,0.29445715168662584
80,0.0049307962919175625,0.7867021602185578,0.284942869908964,0.29010147813925957
81,0.0035135607158839704,0.7867021600855711,0.2849428667109326,0.2890842517238734
82,0.0,0.7867021600810193,0.2849428666001815,0.2883281042759063
83,0.0,0.7867021600808638,0.28494286659634616,0.28495375755349894
84,0.47520095985746386,0.7867021600808589,0.2849428665962133,0.2836997485661965
85,0.5077205034155846,0.7867021600808589,0.28494286659620877,0.28329140519665097
86,0.5008154280043244,0.7867021600808589,0.28494286659620877,0.281419725278936
87,0.4797613572038412,0.7867021600808589,0.28494286659620877,0.2855468477673706
88,0.6763478190357686,0.7867021600808589,0.28494286659620877,0.28470286127065325
89,0.7560473268088103,0.7867021600808589,0.28494286659620877,0.286006234901917
90,0.44571564246153833,0.7867021600808589,0.28494286659620877,0.2829618527475919
91,0.4857894354174435,0.7867021600808589,0.28494286659620877,0.2805623625098467
92,0.41147359929415583,0.7867021600808589,0.28494286659620877,0.2746341539543584
93,0.4373640714175701,0.7867021600808589,0.28494286659620877,0.27251623047587326
94,0.7176966293900013,0.7867021600808589,0.28494286659620877,0.27343398365610005
95,0.7118555831272603,0.7867021600808589,0.28494286659620877,0.2740232757766239
96,0.6887276834626794,0.7867021600808589,0.28494286659620877,0.27380159088418027
97,0.6797701729965806,0.7867021600808589,0.28494286659620877,0.2758388662893488
98,0.9337422803589106,0.7867021600808589,0.28494286659620877,0.2710890802907125
99,0.9965226817967893,0.7867021600808589,0.28494286659620877,0.2710744404157029
100,0.5073117565138936,0.7867021600808589,0.28494286659620877,0.28508911816200033
101,0.5352838939524294,0.7867021600808589,0.28494286659620877,0.2905114351422317
102,0.5486524026567936,0.7867021600808589,0.28494286659620877,0.29078755035912995
