step,gripper_norm,block_x,block_z,ee_z
0,0.014244343842744828,0.75,0.28493106676229407,0.5929804865351365
1,0.009363635285317898,0.75,0.2849424559268351,0.5958434280217273
2,0.004914974407911301,0.75,0.2849428523757427,0.5953018572804992
3,0.005651660396933556,0.75,0.2849428661037428,0.5862338409645628
4,0.004016434419035912,0.75,0.2849428665791539,0.5604605819952454
5,0.007672272905409337,0.75,0.28494286659561774,0.5000755270825082
6,0.007035434625059366,0.75,0.2849428665961879,0.4324118775525271
7,0.004292885341465474,0.75,0.28494286659620766,0.36996179442837696
8,0.006848253692239523,0.75,0.2849428665962081,0.3268137619076762
9,0.0054949015800654895,0.75,0.2849428665962081,0.30038841668636945
10,0.008036206033945083,0.75,0.2849428665962081,0.2927835957142908
11,0.007500466910719872,0.75,0.2849428665962081,0.27870070986191803
12,0.007686158023953438,0.75,0.2849428665962081,0.2748137737711836
13,0.010198768552601338,0.75,0.2849428665962081,0.2743006579813965
14,0.009521139011979103,0.75,0.2849428665962081,0.273667449724295
15,0.0050512035108804705,0.75,0.2849428665962081,0.27354610226524284
16,0.005302089129209518,0.75,0.2849428665962081,0.27413682024545416
17,0.0022151233536601067,0.75,0.2849428665962081,0.27561902775590713
18,0.004688343052446842,0.75,0.2849428665962081,0.27862976416857826
19,0.004253613697171211,0.75,0.2849428665962081,0.2868265209282481
20,0.0,0.75,0.2849428665962081,0.34826840135951675
21,0.0,0.75,0.2849428665962081,0.3903740115308658
22,0.0,0.75,0.2849428665962081,0.40640039725819027
23,0.0,0.75,0.2849428665962081,0.4151155445734016
24,0.0,0.75,0.2849428665962081,0.4194444621342296
25,0.0,0.75,0.2849428665962081,0.4217253531284536
26,0.0,0.75,0.2849428665962081,0.4234650723267255
27,0.0014820725244283678,0.75,0.2849428665962081,0.4215650731688036
28,0.0,0.75,0.2849428665962081,0.42296719167568736
29,0.0009094454682469368,0.75,0.2849428665962081,0.42367945032370274
30,0.0024473862271606923,0.75,0.2849428665962081,0.41093267663410477
31,0.0,0.75,0.2849428665962081,0.4080033697392341
32,0.0021918225753307344,0.75,0.2849428665962081,0.40685516852460774
33,0.0015559675759077073,0.75,0.2849428665962081,0.41098913198824993
34,0.0034980069994032387,0.75,0.2849428665962081,0.4104190772604986
35,0.004918996920794249,0.75,0.2849428665962081,0.4099005162911693
36,0.007635980900287629,0.75,0.2849428665962081,0.4099881275645663
37,0.003352362236648798,0.75,0.2849428665962081,0.40980343231935473
38,0.0022011190495491027,0.75,0.2849428665962081,0.4100122867125766
39,0.002828988615989685,0.75,0.2849428665962081,0.41023436232954075
40,0.007221870648086072,0.75,0.2849428665962081,0.40957701214621733
41,0.0044481245423555376,0.75,0.2849428665962081,0.4097656493644195
42,0.0,0.75,0.2849428665962081,0.41256600698859996
43,0.0015746797099113466,0.75,0.2849428665962081,0.4117738194872273
44,0.0,0.75,0.2849428665962081,0.40943083362037413
45,0.0003007647780776024,0.75,0.2849428665962081,0.40463917591914805
46,0.003387343200534582,0.75,0.2849428665962081,0.39608675931244575
47,0.00023574905133247378,0.75,0.2849428665962081,0.38356341333006216
48,0.003694901555925608,0.75,0.2849428665962081,0.36307210663021505
49,0.002237649425804615,0.75,0.2849428665962081,0.3509110432071566
50,0.0036833107595443727,0.75,0.2849428665962081,0.3317491725300298
51,0.003823770950138569,0.75,0.2849428665962081,0.3126002041894638
52,0.0025577818585038187,0.75,0.2849428665962081,0.30225148233980703
53,0.0,0.75,0.2849428665962081,0.29516755414387974
54,0.5150942760686875,0.75,0.2849428665962081,0.29257770270902195
55,0.5115386130512953,0.75,0.2849428665962081,0.2916777932811832
56,0.49107769902089243,0.75,0.2849428665962081,0.2913648472500286
57,0.4732010856376291,0.75,0.2849428665962081,0.2912559826342008
58,0.7379739082581998,0.75,0.2849428665962081,0.2912181053492034
59,0.7675335974478722,0.75,0.2849428665962081,0.29120492517630187
60,0.0,0.75,0.2849428665962081,0.29120033838721937
61,0.46413630816131835,0.75,0.2849428665962081,0.2911987419403239
62,0.4824727692580819,0.7500623669382723,0.2849648477326537,0.28016678289058294
63,0.4771837309484482,0.7563528668517138,0.28490268865328294,0.2721912514301794
64,0.505100923840642,0.7590869829438943,0.28467819677903244,0.2713771769848631
65,0.7061991553076507,0.7604074220543815,0.2844916937650272,0.271193140381775
66,0.7387184604946375,0.7618780354747804,0.2844482479725964,0.2710593339941489
67,0.706564101513505,0.762638103755683,0.2845418495554802,0.27109634363779045
68,0.7546943322533369,0.7634045646844836,0.284623837496149,0.2710097794090846
69,0.9374693322215081,0.7638784036493984,0.2846895776002367,0.27170282550962
70,0.45517554988852144,0.7787833977781499,0.286468506047787,0.2799771855912757
71,0.5782669172072411,0.7873654684504187,0.28596933526631363,0.28082815974050773
72,0.6787452367140056,0.7891631844218336,0.28579112860480826,0.2816728034646198
73,0.6543125530557633,0.7908224556629209,0.2849500103245924,0.2803818830055722
74,0.6682443923420907,0.7909093833127517,0.28496669498506944,0.28152631745539614
75,0.7653614404910803,0.7911629974899855,0.2849360146557217,0.277831352777729
76,0.9839747657205463,0.7920806443331639,0.28496763660744884,0.2809061276699485
77,0.9473713883053064,0.7924643886249735,0.2849540415238228,0.2814781651954448
78,1.0,0.7924574861261766,0.28494303838704926,0.2849940945877356
79,1.0,0.7935125894841639,0.2849846824996936,0.284098095093272
80,0.39733023542296886,0.7935607912946336,0.28494412650994316,0.2775692845196386
81,0.5080754380338193,0.7935605934770229,0.28494291002137406,0.27382201923507
82,0.5382200899858475,0.7935605869725887,0.28494286810003316,0.2722792870106684
83,0.5448606926241517,0.7935605867500488,0.2849428666482873,0.271541427946023
84,0.672893702121377,0.7935605867424317,0.28494286659801193,0.27167349255503104
85,0.7730195899068117,0.793560586742171,0.28494286659627077,0.27166475334423373
86,0.7763030926821828,0.7935605867421623,0.2849428665962105,0.27138462592492996
87,0.7994482742539645,0.7935605867421623,0.2849428665962087,0.2714496029367223
88,0.9961205496940613,0.7935605867421623,0.2849428665962087,0.2735170442974944
89,1.0,0.7935605867421623,0.2849428665962087,0.2774103378730154
90,1.0,0.7935605867421623,0.2849428665962087,0.3155815394133067
91,1.0,0.7935605867421623,0.2849428665962087,0.3375029407214086
92,1.0,0.7935605867421623,0.2849428665962087,0.34876516618114795
93,1.0,0.7935605867421623,0.2849428665962087,0.35883304631428464
94,0.9996608377733232,0.7935605867421623,0.2849428665962087,0.3720581753311998
95,1.0,0.7935605867421623,0.2849428665962087,0.38204555916808114
96,1.0,0.7935605867421623,0.2849428665962087,0.3866208110019328
97,1.0,0.7935605867421623,0.2849428665962087,0.38510743956778937
98,1.0,0.7935605867421623,0.2849428665962087,0.3795557315583663
99,1.0,0.7935605867421623,0.2849428665962087,0.3725433770547706
100,0.0023842774694859984,0.7935605867421623,0.2849428665962087,0.3959542290531204
101,0.0,0.7935605867421623,0.2849428665962087,0.403815268761335
102,0.0,0.7935605867421623,0.2849428665962087,0.39518892118119753
103,0.0,0.7935605867421623,0.2849428665962087,0.3690918776886243
104,0.0005626154685616494,0.7935605867421623,0.2849428665962087,0.34432806385176434
105,0.00011936434525251389,0.7935605867421623,0.2849428665962087,0.33041997828542496
106,0.004448601284623146,0.7935605867421623,0.2849428665962087,0.31922727370698517
107,0.005262042778730392,0.7935605867421623,0.2849428665962087,0.3125958587450393
108,0.5100715579082966,0.7935605867421623,0.2849428665962087,0.310216191708311
109,0.5226157196391821,0.7935605867421623,0.2849428665962087,0.30937952080150266
110,1.0,0.7935605867421623,0.2849428665962087,0.3090853594603273
111,1.0,0.7935605867421623,0.2849428665962087,0.30898195559149033
112,1.0,0.7935605867421623,0.2849428665962087,0.3089456157944044
113,1.0,0.7935605867421623,0.2849428665962087,0.3089328479666259
114,1.0,0.7935605867421623,0.2849428665962087,0.3089283631714737
