step,gripper_norm,block_x,block_z,ee_z
0,0.0,0.6,0.28494800139109144,0.26466228909473427
1,0.00020344976270198823,0.6,0.2849522155603667,0.25564428267267647
2,0.005964671492010356,0.6,0.2849523280443404,0.23420374119774157
3,0.0034823043009638787,0.6,0.2849523308749395,0.20357704870941726
4,0.0,0.6,0.28495233094597755,0.21197287629478279
5,0.008547094966471196,0.6,0.28495233094776007,0.29284290904098537
6,0.010782837423205377,0.6,0.28495233094780487,0.4093473291258849
7,0.010860188856124879,0.6,0.28495233094780575,0.5341593534203768
8,0.013314964588433505,0.6,0.28495233094780575,0.6506876413987993
9,0.0093499885379076,0.6,0.28495233094780575,0.7523925879612826
10,0.0,0.6,0.28495233094780575,0.8026372809983936
11,0.0004164939635396004,0.6,0.28495233094780575,0.842591972790957
12,0.003506737342178822,0.6,0.28495233094780575,0.8608155336342769
13,0.0020299685754776,0.6,0.28495233094780575,0.8483844787842723
14,0.004743496173530817,0.6,0.28495233094780575,0.8133145275756438
15,0.0,0.6,0.28495233094780575,0.7620362387181577
16,0.0003734083811044693,0.6,0.28495233094780575,0.7038532115913478
17,0.0,0.6,0.28495233094780575,0.6413704561501302
18,0.0,0.6,0.28495233094780575,0.5673178765567081
19,0.0,0.6,0.28495233094780575,0.47982144035359187
20,0.0,0.6,0.28495233094780575,0.41963757122439815
21,0.0,0.6,0.28495233094780575,0.42798117137379127
22,0.0,0.6,0.28495233094780575,0.4272038964235996
23,0.0,0.6,0.28495233094780575,0.4272989006852199
24,0.0,0.6,0.28495233094780575,0.4272842572188492
25,0.0,0.6,0.28495233094780575,0.42691823655572225
26,0.0,0.6,0.28495233094780575,0.42734006035907796
27,0.0,0.6,0.28495233094780575,0.4280186989500053
28,0.0,0.6,0.28495233094780575,0.42689934749947006
29,0.0,0.6,0.28495233094780575,0.42631801319798934
30,0.0005179208809733391,0.6,0.28495233094780575,0.41775385530742276
31,0.0,0.6,0.28495233094780575,0.41122042788811536
32,0.0,0.6,0.28495233094780575,0.3999457712518724
33,0.002854583716481924,0.6,0.28495233094780575,0.3907357744561728
34,0.011106009087860585,0.6,0.28495233094780575,0.36571736838916924
35,0.007579695516318083,0.6,0.28495233094780575,0.3500948061097569
36,0.0035693097648024563,0.5999940403250813,0.2849463346120401,0.34148046348135636
37,0.00121301110714674,0.5999073855046282,0.2843985034710984,0.3362881196065124
38,0.0,0.60307935496492,0.2853113069080693,0.329135082332215
39,0.0,0.6034782845697263,0.28464235140228156,0.3231195007017971
40,0.0,0.6049085141057186,0.28455054793544743,0.3193006958557361
41,0.0,0.6047331913830964,0.28476976971644596,0.3201612072616641
42,0.0,0.6047021958945299,0.28515395025364504,0.3302908478433616
43,0.0,0.6046738717445429,0.2851170914970061,0.33451493905143015
44,0.0,0.6046553147658396,0.28507344647551824,0.33938324133890585
45,0.0,0.6046430845676782,0.2850299243475793,0.3435921216625333
46,0.0,0.604634996643075,0.28498642121452644,0.345110934400154
47,0.0,0.6046285996642169,0.2849516422481893,0.34582414763584635
48,0.0,0.6046236215338455,0.2849522812951173,0.34712192768312206
49,0.0,0.604621446100173,0.28495235160109433,0.34792183733108717
50,0.0,0.6046204033499399,0.2849523365428209,0.34716945070190836
51,0.0,0.6046199030558078,0.28495233225744426,0.34848630974450123
52,0.0,0.6046196629832538,0.28495233124993974,0.34776510850907905
53,0.0,0.6046195477769932,0.28495233101739853,0.34702183501006245
54,0.0007286409632563591,0.6046194924912137,0.2849523309638328,0.3474679667281282
55,0.0,0.6046194659603331,0.2849523309514969,0.3479131587207473
56,0.0,0.6046194532285247,0.2849523309486561,0.3485900331041588
57,0.0,0.6046194471187027,0.28495233094800176,0.34741354964514887
58,0.0,0.6046194441866819,0.28495233094785116,0.3468931469792611
59,0.002497891111135483,0.6046194427796447,0.28495233094781636,0.3478743241976594
60,0.0,0.6046194421044265,0.2849523309478085,0.34712229300483144
61,0.0,0.6046194417803982,0.2849523309478068,0.3492189796619378
62,0.0,0.6046194416249016,0.28495233094780664,0.3495287303417235
63,0.0,0.6046194415502807,0.2849523309478066,0.3490605098141788
64,0.0,0.6046194415144712,0.2849523309478066,0.3483184154849539
65,0.0,0.6046194414972865,0.28495233094780653,0.3493183574724168
66,0.0,0.6046194414890403,0.28495233094780653,0.34902741908537926
67,0.0,0.6046194414850831,0.28495233094780653,0.34982548693109405
68,0.0,0.6046194414831841,0.28495233094780653,0.3489971703329836
69,0.0,0.6046194414822721,0.28495233094780653,0.35004604903859005
70,0.0,0.6046194414818348,0.28495233094780653,0.34486443152394386
71,0.0,0.6046194414816248,0.28495233094780653,0.34613875184954945
72,0.0,0.604619441481524,0.28495233094780653,0.347197392734234
73,0.0,0.6046194414814756,0.28495233094780653,0.3473906068608619
74,0.0,0.6046194414814524,0.28495233094780653,0.3479359961684192
75,0.0,0.6046194414814412,0.28495233094780653,0.3479306621723917
76,0.0,0.6046194414814356,0.28495233094780653,0.3477885139697003
77,0.0,0.6046194414814337,0.28495233094780653,0.3477697764020842
78,0.0,0.6046194414814337,0.28495233094780653,0.3472912519346274
79,0.0,0.6046194414814337,0.28495233094780653,0.34766885125776475
80,0.0,0.6046194414814337,0.28495233094780653,0.34618188683507384
81,0.0,0.6046194414814337,0.28495233094780653,0.34768147775853403
82,0.0,0.6046194414814337,0.28495233094780653,0.3477821986589843
83,0.0,0.6046194414814337,0.28495233094780653,0.3494501775446295
84,0.0,0.6046194414814337,0.28495233094780653,0.3479435645888147
85,0.0,0.6046194414814337,0.28495233094780653,0.34778001587354623
86,0.0,0.6046194414814337,0.28495233094780653,0.3472221473962453
87,0.0,0.6046194414814337,0.28495233094780653,0.3479049253263038
88,0.0,0.6046194414814337,0.28495233094780653,0.348285091839046
89,0.0,0.6046194414814337,0.28495233094780653,0.34664431106724686
90,0.0,0.6046194414814337,0.28495233094780653,0.3419743029582009
91,0.0,0.6046194414814337,0.28495233094780653,0.34468268893184145
92,0.0009447839888334275,0.6046194414814337,0.28495233094780653,0.34694025182707766
93,0.0,0.6046194414814337,0.28495233094780653,0.3454489342002879
94,0.0,0.6046194414814337,0.28495233094780653,0.3475240560244215
95,0.0,0.6046194414814337,0.28495233094780653,0.3481824231934263
96,0.0,0.6046194414814337,0.28495233094780653,0.349319025587955
97,0.0,0.6046194414814337,0.28495233094780653,0.3474893476558078
98,0.0,0.6046194414814337,0.28495233094780653,0.34933480548109513
99,0.0,0.6046194414814337,0.28495233094780653,0.3496091429840067
100,0.0,0.6046194414814337,0.28495233094780653,0.3465326688989923
101,0.0005428902572393418,0.6046194414814337,0.28495233094780653,0.3495142807083025
102,0.0,0.6046194414814337,0.28495233094780653,0.34934225794158436
103,0.0004342526130080223,0.6046194414814337,0.28495233094780653,0.34761559494277006
104,0.0005273961335420608,0.6046194414814337,0.28495233094780653,0.34811673506731344
105,0.0012309783313572407,0.6046194414814337,0.28495233094780653,0.34831787204262
106,0.0001489819586277008,0.6046194414814337,0.28495233094780653,0.34915139428630704
107,0.0012762986431717872,0.6046194414814337,0.28495233094780653,0.3492734701559984
108,0.0,0.6046194414814337,0.28495233094780653,0.3485467604310139
109,0.0,0.6046194414814337,0.28495233094780653,0.34774533965407867
110,0.0,0.6046194414814337,0.28495233094780653,0.3441137924071742
111,0.0,0.6046194414814337,0.28495233094780653,0.3462101522174829
112,0.0,0.6046194414814337,0.28495233094780653,0.3481614674085277
113,0.0,0.6046194414814337,0.28495233094780653,0.3483898197684535
114,0.0,0.6046194414814337,0.28495233094780653,0.3476089512908355
115,0.0,0.6046194414814337,0.28495233094780653,0.34914925046766737
116,0.0,0.6046194414814337,0.28495233094780653,0.34813858190341895
117,0.0,0.6046194414814337,0.28495233094780653,0.34697250994241924
118,0.0,0.6046194414814337,0.28495233094780653,0.3488930597251606
119,0.0005812680097818375,0.6046194414814337,0.28495233094780653,0.3495380663516952
120,0.0,0.6046194414814337,0.28495233094780653,0.3413255400204572
121,0.0,0.6046194414814337,0.28495233094780653,0.34377804446857896
122,0.0,0.6046194414814337,0.28495233094780653,0.34507377164609826
