step,q_target_0,q_target_1,q_target_2,q_target_3,q_target_4,q_target_5,q_target_6,gripper_norm,ee_x,ee_y,ee_z,block_x,block_y,block_z
19,0.47701817035038674,1.0542975948569528,-0.4203885210437628,0.11846513832665687,1.1175761964401247,1.3788805781019768,-1.7548536742817236,0.0,0.6874258402741483,-0.16972231231665388,0.5514092652241068,0.75,-0.15,0.2849046618956112
20,0.3631220471284847,1.0537924909805367,-0.6012313909500038,0.7636368401450917,1.1294980717694072,1.0999099194722146,-1.6013969362882787,0.0033443768036663536,0.7481358090695549,-0.24570153074909484,0.43294989799165373,0.75,-0.15,0.2849046618956112
21,0.33462721637032267,1.051560761260892,-0.6589713170151776,0.9136633241861476,1.1178393861262856,1.0659750862553468,-1.5390192786806587,0.000625038909226656,0.7730665513428786,-0.3030963363068228,0.46165888623130014,0.75,-0.15,0.2849046618956112
22,0.3075179753807201,1.0555205147127222,-0.7320997262502141,1.0521743720735026,1.1087132901904648,1.0196612339924218,-1.4886104697649158,0.0,0.7795791345355186,-0.27987619836388317,0.47921141084142954,0.75,-0.15,0.2849046618956112
23,0.2914017854914699,1.0538821888552694,-0.8081459167311021,1.1484577935479743,1.0958851727600076,0.975018187975832,-1.437813064643163,0.0,0.7762675942394731,-0.2696065559081803,0.4826766066212631,0.75,-0.15,0.2849046618956112
24,0.27226766972371885,1.054002640287053,-0.8936180866715205,1.1964544939346433,1.110839518109602,0.9350333766234618,-1.4064767478599531,0.0,0.7702726035134009,-0.2471363855085904,0.4720046963991457,0.75,-0.15,0.2849046618956112
25,0.24850648483512272,1.0508743977830681,-0.9794973849321155,1.224019152427181,1.14374234523845,0.9066128181289836,-1.3742329402395657,0.0007567389606535435,0.758718212578313,-0.22172703398076032,0.4451571324766814,0.75,-0.15,0.2849046618956112
26,0.23098823087850395,1.0532070084891005,-1.057765683142188,1.2233661883534186,1.201111007738607,0.8697284027764156,-1.353172608489085,0.0,0.7407845177890208,-0.1859208857651589,0.40671050105555495,0.75,-0.15,0.2849046618956112
27,0.22455156587393832,1.0583533366838218,-1.1280612073140193,1.1936881083754198,1.2780000865072094,0.8529267957287983,-1.353516880774514,0.0,0.7302783517150565,-0.16543807481399486,0.3652422757814857,0.75,-0.15,0.2849046618956112
28,0.22370879964938184,1.0600461802105927,-1.1934331347342684,1.1483391132917713,1.3958034555787093,0.8553556701481007,-1.3635464911075603,0.0,0.7360606354159288,-0.17767854412185768,0.3312284858998207,0.7498510602412196,-0.15006874741254045,0.2847909600755275
29,0.233609347040157,1.0555349595652765,-1.2395833105678182,1.0965371854409727,1.5059205538156588,0.8721272858022886,-1.3601068158569773,0.0,0.7399289349687226,-0.1696190098764227,0.317363546972115,0.7519399420012765,-0.1480074334696288,0.28180014851270196
30,0.2274307487052054,1.0425280687845762,-1.2909461374719753,1.1226096568097874,1.625073831277468,0.8836031354576435,-1.2374160650196773,1.0,0.7392080088897419,-0.15856960247605897,0.317142080302562,0.7549609536948768,-0.14918473369039228,0.2832678521417394
31,0.23268991550326512,1.0408002780338834,-1.3058506148189353,1.1265023914797103,1.6324066098062655,0.8701238607212058,-1.2317893865755567,0.9995808642579318,0.7397291662495878,-0.15117007347528247,0.3163453934155022,0.7573830122235701,-0.14933742004509273,0.28364972483147477
32,0.22814811698491555,1.0469840728160957,-1.3155268280042265,1.1424077724573707,1.6234586750216338,0.8498308270299311,-1.2231088488168145,0.9999590400617123,0.7412224668865349,-0.14717411304261857,0.31571795510501394,0.7592397351986925,-0.14899438011540994,0.28374623422452844
33,0.22512669376923733,1.048237047284438,-1.3232049898024398,1.1510928069661852,1.6218026124509415,0.8346867443258443,-1.2194218899321099,1.0,0.7433058448085333,-0.14448087530485798,0.31587309713801426,0.7607836075076136,-0.14841734321858235,0.28376058296072315
34,0.21653603720416925,1.0555573257885866,-1.3209058772898956,1.1757423399161155,1.6131039746417644,0.8187360359546663,-1.209926946916083,1.0,0.7452855516748957,-0.14164262805030317,0.31602594815585183,0.7619817643239207,-0.14789999542075521,0.2839993637318035
35,0.20850886608300723,1.0550876350990779,-1.3206303147180378,1.1878117657085276,1.603425900727783,0.8092289070537115,-1.2103487994292115,0.999155490969658,0.7470407280913484,-0.1391590584226787,0.3155641416999423,0.7631693112075628,-0.1473922681977901,0.2842080644214969
36,0.20176429735405,1.0473735013813308,-1.306504964556543,1.1954739901669322,1.6000926792479184,0.8180909353636163,-1.2097337716144438,0.9992190168768168,0.7487411141536399,-0.1367337637207534,0.3152681633297369,0.7643604857926424,-0.14685821900613097,0.28439794079338776
37,0.18155244952453664,1.0492989769286745,-1.245077124558164,1.2174459807513072,1.5855135657236081,0.8304579578523015,-1.2079311407551117,0.9974824831670523,0.7503040426699068,-0.13427518159812474,0.314927771165214,0.7654540398892538,-0.14635920725743087,0.28465251153201837
38,0.16896314010828306,1.048962551653054,-1.194552864895388,1.2119833489962824,1.5782615707348444,0.8503229715144913,-1.2251274318054908,0.9996598842887879,0.7172488659131521,-0.14497700421361698,0.31918971096964516,0.7570023548752897,-0.15247446013228158,0.2878841262858682
39,0.1648493052182165,1.0495065634387697,-1.143989699785592,1.1877548748915299,1.5604400528951026,0.8719603337121984,-1.2415195297443404,0.9975134714144469,0.707501442765187,-0.15974261474317958,0.3240528658159805,0.7566743636912634,-0.15442920031319096,0.28804834964601816
40,0.18927604257518438,1.0471847863721533,-1.1669763276619785,1.0973590406485623,1.594433200541986,0.86913700106122,-1.3106482711637737,0.9966900183327199,0.7218938847097046,-0.15453270083310663,0.3265440282956648,0.7699526050894206,-0.1519601131530944,0.28797949195041633
41,0.18432003968928912,1.043912095342625,-1.1425496466964469,1.0874545832071103,1.5954211266366665,0.8891558277268548,-1.3179810730165042,0.9994609635776281,0.7212609932188001,-0.16432662077089225,0.33290042682705756,0.7701764072794899,-0.15196152472598648,0.287912784305192
42,0.18627491311865385,1.0439581091874552,-1.109129570718292,1.0677478713966215,1.5906895009152302,0.9071747997153865,-1.3325841206458742,1.0,0.7198846808837558,-0.1592200165899505,0.3460812687865561,0.7702204077363788,-0.1520068936706154,0.2878387773005869
43,0.19459724109054788,1.041279404473851,-1.108728848856676,1.0584110974695964,1.5805417761976446,0.9101226680571763,-1.3427444036712002,1.0,0.721680924039551,-0.15786690148154414,0.347222052269417,0.7702643405290385,-0.15205224445006416,0.28776344603695775
44,0.19833768921933603,1.044005637411989,-1.092613635695535,1.0423049843137617,1.5698337121482326,0.9299878245355253,-1.364852629896308,1.0,0.7221706270419305,-0.16151591549906336,0.35253613331078826,0.7703082408879798,-0.15209756178246264,0.2876875882872352
45,0.2043689852344882,1.0458200972780076,-1.0897003941256171,1.0287519439864892,1.5632508827251628,0.9432650144067127,-1.3762748881899958,1.0,0.7230311503854298,-0.16271339934189294,0.3530786929406939,0.7703521077052494,-0.1521428444905962,0.2876113814695855
46,0.20932609254265,1.0444909378615161,-1.081810055511105,1.023084238092697,1.5569253257225826,0.9482467276714921,-1.3880259668836508,1.0,0.7229187113224009,-0.16049874133864894,0.35634162373141953,0.7703959399461905,-0.15218809150637952,0.287534864595733
47,0.2156721489037653,1.0461013059398316,-1.0778412332194285,1.00988478922293,1.5533781822250807,0.9550530601860516,-1.401392489408949,1.0,0.7241779370542213,-0.16030159559915136,0.3583240492041062,0.77043973659356,-0.1522333017797359,0.2874580460343279
48,0.2215905177421641,1.0440531656365226,-1.0735619310353957,1.0033849855478418,1.5446741416950733,0.9640004925591505,-1.4039689442762038,1.0,0.7242470121393263,-0.159917780672555,0.35952867298965796,0.7704834966303152,-0.1522784742607959,0.2873809273743589
49,0.2284367853548317,1.0423895612870995,-1.072760911580942,0.9919762614256331,1.5380913122720035,0.9718490974034606,-1.4181066709395713,1.0,0.7255053106818916,-0.16037997621180206,0.36004840540410976,0.7705272190358124,-0.15232360789597227,0.28730350870990196
50,0.22884408708321158,1.0523125925381958,-1.0751035540701954,0.9968050226002716,1.5336285362299789,0.9591000416889488,-1.412896498335409,1.0,0.727083409505186,-0.15961424395256654,0.3612061453013382,0.7705709027849833,-0.152368701627111,0.28722578981055413
51,0.22850424714827922,1.04635968241536,-1.0716865781791587,0.9814679931309758,1.5336263494144047,0.9663722405147779,-1.4231697030980897,1.0,0.7290539647201204,-0.16421830859093414,0.3629834065560801,0.7706145468481752,-0.15241375439132515,0.2871477703807081
52,0.23576402886457604,1.0468701448661109,-1.0672319257088303,0.9705034293109449,1.524680987353978,0.9755958793397455,-1.4326642718469946,1.0,0.7294969318005537,-0.16263829589978795,0.3646373622672773,0.7706581501911371,-0.15245876512098058,0.28706945011703666
53,0.24200847837716977,1.044246656766303,-1.070561714365815,0.9640865682164117,1.5226608843082927,0.9751809983973057,-1.4373998737405702,1.0,0.7307460820641255,-0.1610566927195791,0.3642749393602492,0.7707017117750375,-0.15250373274371623,0.28699082872129034
54,0.2491230285654169,1.0457573087656948,-1.0641619168251304,0.9547430030176902,1.5113450141654738,0.9876275694866583,-1.4460630348115093,1.0,0.7307887130455173,-0.16145303346840242,0.3659278022436104,0.7707452305564945,-0.152548656182472,0.28691190590319754
55,0.2532331360303338,1.0446901370378703,-1.0579952549784193,0.942624145673914,1.506872590407681,0.9985545766422557,-1.4622225524674555,1.0,0.7310693770397959,-0.16267193648063846,0.367547638133692,0.7707887054876025,-0.15259353435551962,0.28683268138117274
56,0.25939581227760955,1.0461465043494371,-1.0579403545984372,0.9329712436160369,1.500295549614072,1.0092899245122233,-1.4712702462727951,1.0,0.7314441796855258,-0.16361694500882282,0.3667101288017095,0.7708321355159645,-0.15263836617649404,0.2867531548825386
57,0.26326782470889887,1.044733122123294,-1.0551821832671862,0.9275791408875642,1.4941126501686535,1.0160397018277443,-1.4793161873929668,1.0,0.7314588263388938,-0.16381660484813695,0.3673324435942853,0.7708755195847246,-0.15268315055442622,0.28667332614364144
58,0.2725733646035774,1.0451473632175134,-1.05558735995098,0.9167433885651197,1.4908415599783371,1.0263835906053789,-1.4844523085737218,1.0,0.7313405195665128,-0.16167835833723357,0.36637035742526636,0.770918856632597,-0.1527278863937759,0.28659319490994306
59,0.27520635330459564,1.0459411311635234,-1.0550009356448649,0.9154724187669832,1.485836839582551,1.0276083819865713,-1.4899236661622481,1.0,0.731714574294736,-0.16200907825429456,0.36672282177630816,0.7709621455939015,-0.15277257259446572,0.28651276093610556
60,0.24484090733248687,1.0513436225095913,-1.0838714077999863,0.9725337412173671,1.5254621950587948,0.965832395433049,-1.4214889763870382,0.9986040193516017,0.7319812140816166,-0.16369440041050753,0.3593201652677063,0.7710053853985955,-0.15281720805191548,0.28643202398607714
61,0.24714997818624884,1.0436033948646493,-1.083640011608006,0.9688114006676305,1.5263419381006593,0.9673918050752177,-1.4220738489651261,1.0,0.7315177852368243,-0.15882920618161184,0.360222871492052,0.7710485749723094,-0.15286179165707794,0.2863509838331754
62,0.2561801487958042,1.045854578538944,-1.0757771231834847,0.9556781945299841,1.51452670218967,0.9784681979333252,-1.435761439214295,1.0,0.7317630804448713,-0.15597085556970902,0.36328368399267214,0.7710917132363809,-0.1529063222964746,0.2862696402601725
63,0.2582691174953642,1.0454920593361285,-1.077413188448455,0.9511967345366075,1.5111016344556907,0.9823806466142675,-1.4379618625574895,0.9999889556390048,0.7329341298887788,-0.15994414059945064,0.36235820055795415,0.7711347991078904,-0.15295079885223237,0.28618799305937787
64,0.2639740107131603,1.0447828636720093,-1.0758656256507513,0.9393613292869145,1.5026036691344953,0.9920652960010925,-1.4513588076531265,1.0,0.7338986981668734,-0.16085582384723665,0.3628777556334631,0.7711778314996965,-0.1529952202021212,0.28610604203272366
65,0.2713707407905076,1.0467699628242018,-1.0696782594876328,0.9250640880472696,1.5008578184890522,1.0006558307923819,-1.4679700122584909,1.0,0.7340780102732669,-0.15844204216789673,0.36500211077647726,0.7712208093204764,-0.15303958521959232,0.28602378699184755
66,0.2747507791196492,1.0473061697299082,-1.0663039650357473,0.9151771097805117,1.4951540889267956,1.011712229388203,-1.4761728782362076,1.0,0.7344398953436495,-0.1613481562598243,0.36522389798144367,0.7712637314747595,-0.1530838927738171,0.2859412277581759
67,0.2784167247630406,1.0446075450986685,-1.0670940807825846,0.9102694139889427,1.4932721411709136,1.011317057075731,-1.4844723051313782,1.0,0.7353166088848994,-0.16049955828855927,0.36559653593886876,0.7713065968629683,-0.1531281417297269,0.2858583641630076
68,0.2854292539444163,1.0460416626776718,-1.06884915344002,0.9015941210583813,1.4844371489788768,1.0216012486988253,-1.4863728335764566,1.0,0.7356939649075163,-0.1609861004719733,0.36428600863546673,0.7713494043814565,-0.1531723309480531,0.2857751960475979
69,0.29065215887805806,1.043902659592166,-1.062304340830727,0.8993856217691703,1.4773336001767357,1.0274918440006742,-1.4963164159381945,1.0,0.7347701331398552,-0.15877149429055964,0.3661857859389407,0.7713921529225495,-0.15321645928536895,0.28569172326324044
70,0.2910457013457006,1.0496621950759681,-1.0614389598025231,0.9438784712897781,1.4537413333091995,1.0233581730891503,-1.4406206027248336,0.9993142461447716,0.7292497694160037,-0.1527304381085369,0.3647974411906204,0.771434841374586,-0.15326052559413073,0.28560794567135006
71,0.29599286885346365,1.0479241531395915,-1.0650977688974999,0.9383021692330804,1.4524862298058407,1.0266726505115746,-1.448646119553495,1.0,0.7300685431889306,-0.1531472750627604,0.36357637460998504,0.7714744256764664,-0.1533045778659731,0.28554198980914214
72,0.30426296685566934,1.0535150100225978,-1.0594002210395543,0.9311961610598449,1.4440838411888572,1.0353810086341935,-1.4580127958801687,1.0,0.7294600186296867,-0.15046265851061935,0.36514689254752014,0.7715040584977892,-0.1533484976962305,0.2855015344340499
73,0.31130071367879775,1.0565791826160593,-1.0554388234515075,0.9211769756596526,1.4429421948229344,1.0435373823015526,-1.4662245373353482,1.0,0.7290419647308103,-0.14829234882341957,0.3658383662153291,0.7715279126092587,-0.15339226212084192,0.28545958680460054
74,0.3180215833466189,1.0559939331061161,-1.0594230891267338,0.9090703648713945,1.4327042961219671,1.0477391765210091,-1.4739651299507697,1.0,0.7316142525745952,-0.15132535779653145,0.3652743403513439,0.7715471148293908,-0.15343590364374837,0.285417407204352
75,0.32086648307002896,1.0524712529348006,-1.0569199881853224,0.903753912456327,1.4302131272743654,1.0577540168678756,-1.4826180788759538,1.0,0.7307515721689596,-0.15186473789357605,0.36493354073793444,0.7715625399613794,-0.15347944625438273,0.2853752312847846
76,0.3212520184762392,1.0506987297374881,-1.0503351670301848,0.893702830345626,1.4296558752115849,1.0642607210804595,-1.4916069058096895,1.0,0.7310144527360775,-0.15364803798627844,0.3668185131611453,0.7715748927026277,-0.1535229092908284,0.28533305928770875
77,0.33036819596980105,1.0498078085089755,-1.0503102200259886,0.8832113732317255,1.4180770726550254,1.0688249827119338,-1.5018807521731508,1.0,0.7321841015767194,-0.15214078013245158,0.3675109588647717,0.7715847436421192,-0.15356630831694815,0.28529085290097633
78,0.33602375832635856,1.0480988892592005,-1.051166648982959,0.8735772863364171,1.416108810002069,1.079052761952149,-1.5088582675937217,1.0,0.7319902858604039,-0.15260452768208693,0.3661254556862977,0.7715925560589798,-0.1536096558569288,0.2852485768939803
79,0.337481779788565,1.0498984383096794,-1.047400966582592,0.8720287093911492,1.4119066509220004,1.0806571586844618,-1.510909679155663,1.0,0.7320727836238264,-0.1531460374538266,0.3674369916827471,0.7715987067359819,-0.15365296198508369,0.2852062052129304
80,0.33835767868111755,1.05248197008347,-1.0581054375802845,0.8827889227325114,1.410685893286777,1.0704466601995084,-1.5028009146257417,0.9997107765258552,0.7327937975468883,-0.15140149452793275,0.3649687965529653,0.7716035024389848,-0.1536962347960391,0.28516371972468224
81,0.3430514733138992,1.0551854873260589,-1.0578238928186452,0.8769254946150749,1.4114838236989256,1.0701663120790232,-1.5088852148264995,1.0,0.7332055094294088,-0.14892502329987345,0.3655394126014147,0.7716071931043512,-0.15373948078062766,0.2851211080493794
82,0.3472629115217709,1.0509731819360204,-1.052452565224751,0.8647651103148597,1.395784931964434,1.0821364484613263,-1.512370924933078,1.0,0.7341474575334109,-0.15324515485205725,0.3670899922074309,0.7716099824616713,-0.15378270512777556,0.2850783617745166
83,0.3506788895921694,1.050455963021978,-1.0556270715086797,0.8613604565484958,1.3979723907196477,1.0835066266925715,-1.5179362770359364,0.999855825360775,0.7342237555896994,-0.15206139560044246,0.3657956687134078,0.7716120366273161,-0.15382591196794068,0.28503547517319383
84,0.35587602467292523,1.0498895850129524,-1.0537212137272438,0.8498830960492239,1.392292201583866,1.0928786515069349,-1.5265640965972205,1.0,0.7344574802900544,-0.15290058069189044,0.3658443519629985,0.7716134910762372,-0.15386910457003336,0.2849924443235711
85,0.3597194141604735,1.0495072623832482,-1.0534733134797665,0.8383697752096579,1.38806521571522,1.0953048124192126,-1.5369483517616462,1.0,0.7360832114116718,-0.15459448223888494,0.3664115591278254,0.7716144563088081,-0.15391228550107822,0.2849492665135699
86,0.3647175691628749,1.0497006370222821,-1.0528000413546224,0.8317585278793551,1.3879256454271045,1.103294662444959,-1.5406692620209816,1.0,0.735195316374817,-0.1530618410149353,0.3655416032952801,0.7716150944158334,-0.15395530824829828,0.2849066590617591
87,0.36684210946293627,1.0495613140895805,-1.0495932906435017,0.8245379587458634,1.3852529708868473,1.1075740058388543,-1.549344560040017,0.9999845457730294,0.7354802635396244,-0.15396048808794935,0.3663586805337282,0.7716170579604288,-0.15398429456171436,0.2849039416418495
88,0.36893765867850115,1.0513617950660306,-1.050615269277976,0.8173857476586277,1.3853494480445308,1.1109173321254344,-1.5543896808434154,1.0,0.7360412788532754,-0.15512055363004768,0.36570720571899595,0.7716180087813904,-0.15400365397596086,0.28490463013834694
89,0.372172971673132,1.0490951181224641,-1.0483440312242018,0.8157265620505665,1.3803309635742484,1.113462030449838,-1.5605000728092437,1.0,0.735670205712068,-0.1536197378835658,0.3664542423601617,0.7716186783583507,-0.15401732539381724,0.284904729293701
90,0.32533718440497017,1.0504142593347647,-1.0343021347315053,0.8720816479106843,1.4177734911988475,1.1120414381143995,-1.5437244580038958,1.0,0.7271144028475253,-0.16495225778392664,0.36542727641180694,0.7716191509369845,-0.15402698434262352,0.28490471670439144
91,0.3316010993600117,1.0502663160868293,-1.0306834614630072,0.8644384612794942,1.415149955690904,1.1199584518989605,-1.5422888762576978,1.0,0.7257382118055961,-0.1591371094646038,0.3659958604597978,0.7716194847040646,-0.15403380961885327,0.28490469464694806
92,0.33703771000222826,1.048944728568854,-1.0317115919947746,0.8565779539540188,1.4100517167702697,1.1288770354079034,-1.5493492116456753,1.0,0.7250342967047484,-0.156698854534157,0.36496113812368114,0.7716197205121658,-0.15403863293592093,0.2849046796214877
93,0.3408333332267488,1.048966512338432,-1.0272435750579128,0.8560990023009369,1.404788180319471,1.1359697143216338,-1.55115066623691,1.0,0.7242218358809978,-0.15837197055678642,0.3654167701721224,0.7716198871395276,-0.1540420416339531,0.2849046710971744
94,0.34549841288060057,1.0493073642624156,-1.0331576272737015,0.8447871929658057,1.4010325175251623,1.1367662000414227,-1.557213205477865,1.0,0.7262418536291207,-0.15905330795421896,0.3642326143140789,0.7716200048919772,-0.15404445065000935,0.2849046665801155
95,0.345876217330945,1.047318168276788,-1.0328709064329602,0.8436448120006097,1.401811924323036,1.1458991506053062,-1.5633051514212561,1.0,0.7248400062956437,-0.1605292907453349,0.36274717224946174,0.7716200881088816,-0.15404615318109144,0.2849046642579504
96,0.34809868307197267,1.046564589638288,-1.0318489277984857,0.8343314178613921,1.3992357269404623,1.1479801248608277,-1.5678745252459703,1.0,0.725927134471569,-0.16154068581266007,0.3634207065895787,0.7716201469203638,-0.15404735642172432,0.28490466308128476
97,0.35024632420444246,1.0481706475589865,-1.0297414999202223,0.8296374244636142,1.3958718900425595,1.1549118499631539,-1.5763172429821022,1.0,0.7253420530392104,-0.16199551217701644,0.36328999211003654,0.7716201884843484,-0.15404820679767467,0.2849046624892908
98,0.353813239984601,1.0467713607131586,-1.0243011862228886,0.8269554844713045,1.3926032439402378,1.1665185192203247,-1.5809131363057405,1.0,0.7231333794573438,-0.16071229587191674,0.3633750152348393,0.7716202178591173,-0.15404880779144195,0.28490466219251426
99,0.35665786360244445,1.0473112953227501,-1.0241356365453844,0.8228062957955995,1.3902866344299385,1.1753568400478043,-1.5843291257941796,1.0,0.7222092881360954,-0.16148843576820507,0.3621932030196097,0.771620238619381,-0.1540492325373718,0.2849046620440035
100,0.33643441933913254,1.0491347249762422,-1.039841812176844,0.799168105666821,1.4218291336354472,1.1151232680135073,-1.5849372029338262,1.0,0.7378109765930979,-0.1741589109604577,0.3671119460121689,0.7716202532914657,-0.15404953272211322,0.2849046619697548
101,0.34481781265884714,1.0489965669510046,-1.041448645322952,0.7924302178192284,1.4118446482686624,1.119633687952968,-1.5948895538395633,1.0,0.7375626007440215,-0.16877565181202744,0.3667195120212038,0.7716202636608037,-0.15404974487456968,0.284904661932651
102,0.35020196324340325,1.0487938730522584,-1.0425669753971012,0.7841254388592518,1.409406220267261,1.1278071995594297,-1.5942346933096774,1.0,0.7369172970088882,-0.16672728888154487,0.3655366584205707,0.771620270989225,-0.15404989481113182,0.284904661914114
103,0.35433682817412837,1.0465409420167677,-1.0387663756762355,0.7790248598182721,1.405388139604053,1.126253788195947,-1.6005337693716821,1.0,0.7381206202756518,-0.16772064491732266,0.36743228696829217,0.7716202761685109,-0.15405000077725586,0.2849046619048539
104,0.3564702038523221,1.0463424417848919,-1.0409314192546657,0.7723497077346291,1.3998414748545054,1.1325159911440017,-1.6029424991015877,1.0,0.7384030988447684,-0.16951705791216887,0.36620479080570084,0.7716202798289177,-0.15405007566772597,0.28490466190022823
105,0.3600855301418304,1.0458901082165977,-1.0428639211154125,0.7612192030873277,1.3954626982577707,1.1401449447354814,-1.6104149025907921,1.0,0.7390564105616961,-0.17233102376492412,0.3649384522516896,0.7716202824158725,-0.1540501285957973,0.28490466189791774
106,0.36139114133125483,1.0462832644857176,-1.0408399044790695,0.7548789942971057,1.3928143359612497,1.140129520590289,-1.6095411492613185,1.0,0.739933668944535,-0.17290719759338896,0.36599046199570934,0.7716202842441767,-0.15405016600216895,0.2849046618967637
107,0.36621314098214364,1.0465543384526044,-1.0404399887281333,0.7447369536786019,1.3945999351956584,1.1393748800051422,-1.6202354045361522,1.0,0.7409356595138052,-0.1708998342270667,0.3665452900834478,0.7716202855363117,-0.15405019243873846,0.2849046618961873
108,0.3656674643472855,1.0466390272252415,-1.0335645858863667,0.7396411619275065,1.3949246129903166,1.1439651341775887,-1.6246845316812686,1.0,0.7403514072818879,-0.17158811761397252,0.3680252909283349,0.7716202864495146,-0.1540502111225129,0.28490466189589947
109,0.37485432486590575,1.0438194851992324,-1.0350630183594804,0.7340095277063314,1.3826502744449631,1.1467449079000147,-1.6254841801206033,1.0,0.7408898113875969,-0.16945074574871138,0.367865832960376,0.7716202870949115,-0.15405022432707888,0.28490466189575564
110,0.3800186954194209,1.0425570749804312,-1.019762273973082,0.7707111186063029,1.3644496656936298,1.175444243537227,-1.6143717080703968,1.0,0.7294536027512758,-0.15996703561667375,0.36731370164001487,0.7716202875510393,-0.1540502336592704,0.2849046618956837
