step,q_target_0,q_target_1,q_target_2,q_target_3,q_target_4,q_target_5,q_target_6,gripper_norm,ee_x,ee_y,ee_z,block_x,block_y,block_z
10,0.4747180269099459,-0.5860640548802327,-0.2991078116078214,1.1259871454893657,0.8165694583284362,1.3442029580411747,-0.838834465663802,0.0,0.004611039397831394,0.06431132458022197,0.7696556245402504,0.6,-0.15,0.2849046618954708
11,0.4907886593807015,-0.46367182901600534,-0.3040992489371406,1.0000592663984085,0.9381896567122161,1.3820141074507106,-0.9903371550137349,0.0,0.06874308305165874,0.057961122735592036,0.7940090983878164,0.6,-0.15,0.28490466189557623
12,0.5034417491828478,-0.3332818727119057,-0.30972301645444555,0.881118381227515,1.016171242814428,1.3978108600022845,-1.1360211134192735,0.0,0.13021826136421086,0.04805635823980689,0.8144096480829351,0.6,-0.15,0.28490466189560304
13,0.49844433046195724,-0.18751373999326648,-0.32045048281995125,0.7530122852391734,1.0735791393587097,1.409393107696234,-1.2887899484426408,0.0,0.2022996471508472,0.030805996291357315,0.829116606886469,0.6,-0.15,0.2849046618956097
14,0.500749811943353,-0.040302694644270276,-0.32918032206715786,0.6281339359561202,1.0996010869653505,1.414548199778267,-1.4365856823502126,0.0,0.2778901078330742,0.006910639661699795,0.8368567253699433,0.6,-0.15,0.2849046618956112
15,0.5071376062626245,0.13293290766016952,-0.3430876829300835,0.5039569803072874,1.1191635672745461,1.4170022098415866,-1.5652817630255464,0.0,0.36204927466077974,-0.019944851125496744,0.8283095885786813,0.6,-0.15,0.2849046618956112
16,0.5025752378795606,0.3141181879715893,-0.35388931147813074,0.4062900877223969,1.1272980066655895,1.412253572548601,-1.6463897791495385,0.0,0.45434923612673755,-0.054483691333754414,0.7993999480121289,0.6,-0.15,0.2849046618956112
17,0.5022269767248461,0.524764444012054,-0.366705113626852,0.30488682671508516,1.1281145893282238,1.4092632878075324,-1.69999402728545,0.0,0.5455384842992274,-0.08969186334460183,0.7403673097473559,0.6,-0.15,0.2849046618956112
18,0.49916220493520624,0.7902300804036855,-0.3860052700838812,0.21389074425324472,1.1236284014959346,1.3980989201953655,-1.731751020313691,0.0,0.6282871393694375,-0.12570393580498096,0.6498330746610123,0.6,-0.15,0.2849046618956112
19,0.48498924602392757,0.9815697425885637,-0.4076841318763653,0.16473240240951947,1.120134384753264,1.3893485741219453,-1.7474189113716374,0.002794990933030844,0.6858703818069458,-0.16030067042333698,0.5309506903810074,0.6,-0.15,0.2849046618956112
20,0.48269664946897484,1.041368053931866,-0.4299729224653126,0.12768089401869812,1.117732875344203,1.3822677489494277,-1.7621157396484126,0.0,0.7103523446344494,-0.1788455524146056,0.4227978263950687,0.6,-0.15,0.2849046618956112
21,0.484810789792693,1.0476902397208085,-0.4279676585089942,0.11795384463377478,1.1217097924201327,1.3792140538336797,-1.7677100707198534,6.3764278292655945e-06,0.706903035940044,-0.1680098327132905,0.4371947568911378,0.6,-0.15,0.2849046618956112
22,0.4867993941187815,1.0479861262166796,-0.42547881299855206,0.11472086530931044,1.117272229075316,1.3813895723865832,-1.769070371307815,0.0011528819886446,0.7064206655329996,-0.1674350948458825,0.4363093596656795,0.6,-0.15,0.2849046618956112
23,0.4896549699241014,1.0467399082116289,-0.4234607361251126,0.11024569559217723,1.1121945719483213,1.3811586386571773,-1.7738532377922152,0.0011555040711164475,0.7067180729503395,-0.16842468172912256,0.43537607468285777,0.6,-0.15,0.2849046618956112
24,0.48714020042319706,1.041941421385676,-0.41864952817304557,0.10631332661530454,1.113645073855042,1.378618796082186,-1.7734577978445474,0.00012001986587047577,0.7072691727161506,-0.16918461632959259,0.4364803579858329,0.6,-0.15,0.2849046618956112
25,0.48902416073953114,1.0448108214511467,-0.41830264601946454,0.10485576384400089,1.112862193879492,1.3806950574044545,-1.7765424539966295,0.0002218937291800976,0.7066585111680563,-0.16803719802370184,0.4359337906241265,0.6,-0.15,0.2849046618956112
26,0.49093950505527273,1.0439449457331116,-0.4166415488965427,0.10375290585343151,1.1125268392793837,1.3792294779788719,-1.7735072545713717,0.0,0.7066918783552406,-0.1662478197201557,0.43632747347624207,0.6,-0.15,0.2849046618956112
27,0.48968957515511957,1.0442887099257554,-0.4144779478319607,0.10865509069501747,1.1084641218512206,1.3814983982998845,-1.7786263733314456,0.0,0.7059600856196854,-0.16778637816415248,0.43685822729351376,0.6,-0.15,0.2849046618956112
28,0.49103319687755054,1.0445060816585487,-0.4161950484336896,0.1096495110030899,1.1098310102212823,1.3825518102900516,-1.782036748813056,0.0,0.7055836620716454,-0.16637166022862357,0.4366590267416345,0.6,-0.15,0.2849046618956112
29,0.49147211269331015,1.0482535889704276,-0.42082441478714494,0.12123653384041047,1.1137225128536095,1.383869574990875,-1.7751025949118953,0.0,0.7046975680502666,-0.16429302982284252,0.43775417535243455,0.6,-0.15,0.2849046618956112
30,0.49819325846669793,1.0508811542463599,-0.4139600853605061,0.09324864552239828,1.1130096109764327,1.3798063124458306,-1.7793230448455222,0.0,0.7063430050180926,-0.16246356571942297,0.43498047857939404,0.6,-0.15,0.2849046618956112
31,0.49484621475276913,1.0493113249477934,-0.4160110006374278,0.09493404989250068,1.1120708239140658,1.3827360431354034,-1.7775489117541874,0.0,0.706132150342763,-0.1656433956751695,0.43441594226510594,0.6,-0.15,0.2849046618956112
32,0.4957016818333907,1.0495934655355885,-0.41502890326816466,0.09003141972162317,1.1072693487304666,1.3841570639193195,-1.7812937216425937,0.0,0.706034945857646,-0.16624063968037459,0.4330646695099125,0.6,-0.15,0.2849046618956112
33,0.49549276195463754,1.048631368461022,-0.4127498162419818,0.09240697316133384,1.1120844593523516,1.384726471946,-1.7806108980120277,0.0,0.7052880405343394,-0.1641357031021239,0.43466171727785424,0.6,-0.15,0.2849046618956112
34,0.49570131369263526,1.0486057404968128,-0.41520293832124566,0.09452267695941428,1.1149162568846818,1.37903124914992,-1.7798882951330754,0.0,0.7067551485144113,-0.16391188056274436,0.4353447156122532,0.6,-0.15,0.2849046618956112
35,0.49872936344191265,1.0446458705542359,-0.4139321684748585,0.09686176906337779,1.1132050093797945,1.378732192112581,-1.7797543075034303,0.0,0.7062265025018251,-0.16137775936656498,0.4359735766718537,0.6,-0.15,0.2849046618956112
36,0.49889447457075997,1.0468755034404456,-0.4165842726113991,0.09925869830908374,1.1121230502154251,1.379489260572434,-1.7768199463341627,0.0,0.7062344462609365,-0.16205326086930877,0.43543396514926996,0.6,-0.15,0.2849046618956112
37,0.5005790866679841,1.047931725038108,-0.4132062445942599,0.09351367211704298,1.1131696344219772,1.377870153775725,-1.782069737786516,0.0,0.7065098842654891,-0.16105269274587827,0.43555697170444363,0.6,-0.15,0.2849046618956112
38,0.5008258330093662,1.0473486888523464,-0.4156345045230836,0.09836425442696843,1.111636419432069,1.3790570988747326,-1.7778112195399172,0.0,0.7061212466367516,-0.1607991956248139,0.4355027010622918,0.6,-0.15,0.2849046618956112
39,0.4983077502416622,1.049289424687469,-0.4142822750711588,0.09793478999141206,1.109429407972898,1.3846939098617053,-1.7817019936058698,0.0,0.7050383073116266,-0.16333265460455804,0.4347850849399743,0.6,-0.15,0.2849046618956112
40,0.48792866588631545,1.0488304511466298,-0.41434574568047355,0.09604536913960984,1.1139521284888967,1.3856206439186731,-1.7764366968013228,0.0,0.7059329326116824,-0.17047467140967199,0.43486138091404825,0.6,-0.15,0.2849046618956112
41,0.48950495256623017,1.050426374372391,-0.4167824061311183,0.09443494708897529,1.1124010330657643,1.3853728578824829,-1.777445827895466,0.0,0.706004771745295,-0.16866709003791133,0.43389175949541997,0.6,-0.15,0.2849046618956112
42,0.4894581986902802,1.0468370614941316,-0.41803866598526906,0.10070111988447408,1.1107201437064949,1.3826032241073591,-1.777347876842988,0.0,0.7063510247872538,-0.16789422615639615,0.4348745807714798,0.6,-0.15,0.2849046618956112
43,0.4933440163999012,1.0456535155106472,-0.4177625518639987,0.09695061225704571,1.109065882042746,1.3809018552029582,-1.7799749112384327,0.0,0.7067803597950808,-0.16676210055792587,0.43424096984313476,0.6,-0.15,0.2849046618956112
44,0.49228100996835944,1.0425907408061426,-0.418030265463448,0.09705938393651131,1.1101544016538378,1.376038679350304,-1.7775588565662839,0.0,0.7080760332482868,-0.16742216947336003,0.434933599941723,0.6,-0.15,0.2849046618956112
45,0.49291651294756256,1.0470108656877692,-0.41708516433169973,0.09900725425783188,1.1094116561758842,1.3812954565376787,-1.7796371084275395,0.0,0.706531352623279,-0.16682030146310178,0.43473556823772974,0.6,-0.15,0.2849046618956112
46,0.4910592428360031,1.0487038257052865,-0.41445690410052993,0.09664166506102007,1.1113264061653787,1.3820977977199942,-1.778726195719533,0.0,0.7063573245498808,-0.16749667651015543,0.4350820030117922,0.6,-0.15,0.2849046618956112
47,0.49378302425084963,1.0482417069142942,-0.4165251295436285,0.09759422441568506,1.1110045583673462,1.3828278739257611,-1.78008163083491,0.0,0.7060180242966902,-0.16561229413226888,0.4346454156639916,0.6,-0.15,0.2849046618956112
48,0.49088538836421236,1.0483557513550257,-0.41513284911898096,0.09616137742006345,1.1178090279806678,1.3800555266436125,-1.7813193856738105,0.0,0.7067515122476041,-0.16630589969238013,0.4359060779357657,0.6,-0.15,0.2849046618956112
49,0.49033133652716643,1.0496661557613458,-0.41664265199536765,0.10130882736898074,1.1134310232011948,1.3859229857276734,-1.7801509237191957,0.0,0.7053376149706793,-0.16742299982307152,0.43515087145728176,0.6,-0.15,0.2849046618956112
50,0.495995918332234,1.0513725122147,-0.41752207632015126,0.09452512627051791,1.1121085143236675,1.382728759511285,-1.7780567387718926,0.0,0.7059996931113622,-0.16375221898382977,0.4340051776996669,0.6,-0.15,0.2849046618956112
51,0.4970633424528418,1.0493346230970746,-0.4137985238095232,0.09519289754322487,1.1129159638153743,1.3874234122960976,-1.7776876044562222,0.0,0.704361161648263,-0.16278766979950854,0.43466990207120393,0.6,-0.15,0.2849046618956112
52,0.49545622398465294,1.049776356007446,-0.4147698447518038,0.09255009086241166,1.1100705308447583,1.3862600318633558,-1.7829347225719905,0.0,0.7053107756998753,-0.16573887609112353,0.4336564451932289,0.6,-0.15,0.2849046618956112
53,0.4999784650253658,1.0497635420253413,-0.4111823976654283,0.09465260178022938,1.109843359297466,1.3877283247959629,-1.7859427608975436,0.0,0.7038216245455416,-0.1607564081366194,0.43479632224210685,0.6,-0.15,0.2849046618956112
54,0.4969367020329456,1.0479611971969487,-0.41609152685165207,0.09438607219922565,1.1125735342237026,1.3852273282162708,-1.782337071445026,0.0,0.7053002870088523,-0.16388057798184477,0.4341371800190413,0.6,-0.15,0.2849046618956112
55,0.4990573768550741,1.0408433796100536,-0.4146808331620029,0.09834516093359244,1.1126970249855377,1.3847947380700918,-1.779646197771929,0.0,0.7047598184231664,-0.1617135496906899,0.4353636573776693,0.6,-0.15,0.2849046618956112
56,0.501562666731524,1.048224466283826,-0.41732844004948766,0.0957082548658925,1.1080441246247712,1.3848315846391623,-1.7839811734448616,0.0,0.7050120979765917,-0.16112211305080515,0.4335654785630474,0.6,-0.15,0.2849046618956112
57,0.49866650340790897,1.0479118051204726,-0.41605783991061207,0.09668836897047331,1.11126401760341,1.3852670311085251,-1.7812081748718704,0.0,0.7050694863304156,-0.16326720419990315,0.43436133661272835,0.6,-0.15,0.2849046618956112
58,0.5016520328999247,1.048130574742223,-0.4146776935730394,0.09353938988363106,1.1110226960729908,1.3891240671197027,-1.785015326969441,0.0,0.7037587090579553,-0.1605688732085482,0.43375879265023787,0.6,-0.15,0.2849046618956112
59,0.5042799136479603,1.047422078022582,-0.4173035778990475,0.09786893692242138,1.110382473654602,1.3900635118148383,-1.7828717387620456,0.0,0.7031795280724231,-0.1584336598098147,0.4337262958802785,0.6,-0.15,0.2849046618956112
60,0.4843011909518752,1.03793355725558,-0.3959965452643406,0.11578047069243622,1.1111184014134128,1.5337499926764593,-1.7858808464222327,0.000465181267619133,0.6712044720567867,-0.16791711969617223,0.43001549882059636,0.6,-0.15,0.2849046618956112
61,0.4758908313218192,1.031929274713579,-0.3787397520999696,0.15064496693236473,1.1042087073801108,1.6139845393564924,-1.7626719540583082,0.001286489009141922,0.6422243113014933,-0.16847817205558918,0.43001208875590763,0.6,-0.15,0.2849046618956112
62,0.4500135733705385,1.0431000383494293,-0.36065571967061283,0.24269603448593088,1.087140097278932,1.6414530853338267,-1.6523035739428988,0.0,0.6309417026391787,-0.179946646422096,0.4399618522311931,0.6,-0.15,0.2849046618956112
63,0.40940157371506736,1.050349490479763,-0.34995218206423373,0.39278931792072214,1.0624832371354096,1.6111994814361765,-1.4922226286919695,0.0,0.6338264885024874,-0.2007383226039904,0.45625660508486293,0.6,-0.15,0.2849046618956112
64,0.39222569066107504,1.0475301814352467,-0.3510226121932518,0.5211691244248939,1.0399870794153698,1.5865802606507928,-1.3739376434803756,0.0,0.6313782077506547,-0.19773897621584308,0.4711648762466122,0.6,-0.15,0.2849046618956112
65,0.3754840296282095,1.048999828691904,-0.3622485095201411,0.6543602129290105,1.0196526532084946,1.5706712545980979,-1.2742289256643886,0.0,0.6264366239882132,-0.19989503662592678,0.4823792956844679,0.6,-0.15,0.2849046618956112
66,0.36874364850034613,1.0489528829211023,-0.38228426318592623,0.79702774175922,1.0016466710432617,1.5670681457179556,-1.1805431282411658,0.0,0.6173019554115865,-0.19426664074449004,0.4884773079316362,0.6,-0.15,0.2849046618956112
67,0.361459707546969,1.0489566106249875,-0.4163270808776651,0.952558440177901,0.9846126640826387,1.5494209241917891,-1.104332076607026,0.0,0.6101526975550629,-0.1876331550536979,0.49247153798751075,0.6,-0.15,0.2849046618956112
68,0.35938136891172434,1.0521567279195048,-0.47274871899322135,1.134381379970786,0.982360501313672,1.5256416052385873,-1.0359768918618568,0.005613163458824158,0.602516529359383,-0.17238970635743306,0.4885607976029595,0.6,-0.15,0.2849046618956112
69,0.35315509634893394,1.0504382564285244,-0.5202776835042517,1.272159137513412,0.9761640950661776,1.516005370529727,-0.9859481779417832,0.007282863861948252,0.5902400164395207,-0.16126066297369238,0.480468853178313,0.6,-0.15,0.2849046618956112
70,0.3088941775600139,1.0473757147055125,-0.716717607112034,1.6076249135256961,0.9542933666003484,1.3905699379153174,-0.8626143292555719,0.0,0.6067878303248351,-0.1675283279675289,0.45975789902472414,0.6,-0.15,0.2849046618956112
71,0.28709996872811994,1.0513170626194108,-0.7769321232566812,1.7056918788128996,0.9586309796098045,1.350380328190672,-0.831276408470411,0.0,0.5988684269300867,-0.15416854174655042,0.4265512058116854,0.6,-0.15,0.2849046618956112
72,0.26343348804887945,1.0542852468378339,-0.8728680340896771,1.7680163811618475,0.9597853609605418,1.2940146461956512,-0.7901898984940292,0.000984532375395298,0.5886445255869031,-0.14676843637787057,0.388721642369404,0.6,-0.15,0.2849046618956112
73,0.2391771998617137,1.0504345287246395,-0.9379651201949923,1.770623672831658,0.9840730351806617,1.2494030197340824,-0.7722914823229396,0.0013870816276073457,0.5951449351552184,-0.15422557996686298,0.36484285355842994,0.6,-0.15,0.2849046618956112
74,0.22537159940684193,1.0549571654631031,-0.9869015539529526,1.7665241940381242,1.0332583765298822,1.217717398208259,-0.7573969340723306,4.007614687085152e-05,0.5997422827196963,-0.1560635944869183,0.34097050122941963,0.6,-0.15,0.2849046618956112
75,0.20625161104058365,1.0544912024774795,-1.017184374445961,1.7482241661273774,1.0981788850248835,1.188357109386327,-0.7429078775149494,0.003263420007348061,0.603773407355176,-0.16041642912070278,0.3217690701406621,0.6002982621655952,-0.1512557208167646,0.2848701584823119
76,0.19731485614773958,1.0503525192391696,-1.0370709127822275,1.7098147373942407,1.1703834189249993,1.1696984638207941,-0.7351371296628479,0.003197391203284264,0.607752051968082,-0.1562025489818279,0.3105154230871961,0.6020969873311272,-0.1536572732721078,0.2837007531603933
77,0.18943935901784859,1.0519847875778094,-1.0563713238005241,1.684614443442963,1.2434500727061761,1.1551637776679606,-0.7308303844242539,0.003207611365646124,0.6061307590801198,-0.16116675090658142,0.28743664312028205,0.6040521451288764,-0.15585569752948042,0.2856798839124447
78,0.18788617317034217,1.0463544403317717,-1.0638372663555606,1.6331201268003153,1.3217324102679406,1.1513557275993842,-0.7401500634937614,0.006797212473213673,0.6065102269036282,-0.15607405519394543,0.27765953111306013,0.6040958411744738,-0.15589936887428973,0.2855818498158883
79,0.1614919995807278,1.053168100579801,-1.0659882666374112,1.6134689698189495,1.3951324891060721,1.1714708123563116,-0.7697278594712935,1.0,0.6051788110816971,-0.1561999692334108,0.2709074078255702,0.6047475985421475,-0.1566032072554413,0.28476337953247527
80,0.18465550795274976,1.0477910042164496,-1.0740985461868748,1.759573828452292,1.259608324347452,1.1539591233652138,-0.6042246925582719,1.0,0.605985077987484,-0.15580324277781685,0.2713720996201276,0.6055786156627383,-0.15597185427856738,0.28521003005350226
81,0.18031641693790412,1.0484010662553775,-1.0775021151845001,1.776760087804826,1.2494890282323308,1.1512057706322374,-0.590342483405708,1.0,0.6066915471969342,-0.15499950266693463,0.2715900590050588,0.6064455309312079,-0.1550318510882496,0.2853051277084484
82,0.176195909496644,1.0510523956435764,-1.0838924515314168,1.797813364060695,1.2304242414205724,1.1409441439622947,-0.5874218097197561,1.0,0.6070835388172044,-0.15356049178039882,0.2717153832589865,0.6081518889585907,-0.1534947851952244,0.28533842149507593
83,0.17430983237096576,1.0503199018301759,-1.0646325157546217,1.8074048663424973,1.2208400719400698,1.1492240536073512,-0.593823809240287,1.0,0.607537090497825,-0.15240311330807407,0.27186358838053437,0.6094983329852607,-0.1518912074290772,0.28539903083485685
84,0.16636102921313334,1.0485047430196788,-1.0409017204401467,1.8303113804452287,1.2052096146694284,1.1365134154396608,-0.5980581605241566,0.9990121107326746,0.6079083748575012,-0.15118928298707823,0.27200108354391933,0.6105860306971864,-0.15036512873502134,0.28545608804046313
85,0.16029374743912972,1.0501269931541277,-1.017769101676961,1.8322868611826264,1.1998905073758037,1.1440579646810605,-0.6050312916727278,0.9994277108044625,0.6081429805444122,-0.15057698295747263,0.2725412361428195,0.6113393777414827,-0.14953075445116,0.2859086861087822
86,0.14877558956863357,1.0496950454664546,-0.9627113604047476,1.830605075113018,1.1964497460241745,1.1540533820302776,-0.6294999137022828,0.9976754445998669,0.6084338440874494,-0.15015586383703006,0.2732228059498053,0.6120519428859041,-0.14914612942463337,0.28652026384641144
87,0.13346930934151036,1.0491146885678602,-0.8808246859143221,1.8022699969460667,1.184576109273734,1.1769442416571736,-0.6752163218436653,1.0,0.5911354065953409,-0.1817201353398265,0.2994050101512297,0.5945357514243262,-0.17990924249538376,0.3123664291129664
88,0.13347068986934352,1.0487932905985262,-0.8585600786457689,1.7804791440510375,1.1775775276191527,1.2025574629105025,-0.7010230023007937,1.0,0.5838315352525172,-0.16236111667599068,0.3402524806139141,0.5874518208159498,-0.16043471047979987,0.3526760455450431
89,0.1307861154449591,1.0460651938084458,-0.8504181910722814,1.759302177584435,1.17880548888215,1.1997701199316393,-0.7285479965813599,1.0,0.5839049611934479,-0.15753452312913158,0.3566155454878735,0.5875555863742684,-0.15536875395176408,0.3687503006957098
90,0.12220815973595611,1.0517965385316175,-0.814223312426745,1.6916916165445695,1.2362190454196824,1.209725548756284,-0.8244768303329442,1.0,0.586784295455407,-0.1589628796942008,0.3656527268199213,0.5905297203966802,-0.15660190288398995,0.3776142694539827
91,0.12490819607207215,1.0544450721419028,-0.7989712740961579,1.6777093901125477,1.23918603960898,1.2303779079040746,-0.8503909789207935,1.0,0.5854126503980079,-0.1592026652154785,0.36889973272722826,0.5891118047731252,-0.15664497894112736,0.3808190281191667
92,0.13018797875244048,1.0497721623405754,-0.7851846601276905,1.6647337192117937,1.247387627101771,1.2430505569734212,-0.8849113465103193,1.0,0.5839198094655912,-0.15706459817156407,0.3721112121411363,0.5875584757783593,-0.15431005375673001,0.38396636156713115
93,0.13834565577143165,1.0489599888566332,-0.7815220326137042,1.6475952214257803,1.2471963450571368,1.2582083500287897,-0.9101054051556065,1.0,0.5847325259459215,-0.15731570521642432,0.37359937660046266,0.5880983216737545,-0.15393496217165656,0.3853475009574986
94,0.13947294878240468,1.0504109975938654,-0.7787310228789708,1.6331764609556987,1.2511170481091896,1.2659884031166897,-0.929016160424741,1.0,0.586005661600437,-0.15987292262959277,0.3745270164101028,0.589323957667898,-0.1563189889604302,0.38618948481094906
95,0.1446105370959564,1.0527783225423266,-0.7755573227057219,1.6169315163932174,1.2572933871078857,1.2698057362356134,-0.9561927120148056,1.0,0.5867157049888867,-0.15741722731748634,0.3760472358229125,0.5901741525443711,-0.15408953837352937,0.38769236266870355
96,0.15070004536807402,1.0494671895664847,-0.7718591414680687,1.6062244642360362,1.256887411228353,1.281119917998768,-0.971937755566598,1.0,0.586777164423729,-0.1573964016476075,0.37713326793597,0.5901322185343204,-0.15378965675732986,0.3886827724205765
97,0.15129910241248135,1.0512322573560273,-0.7712597345373208,1.597250077020025,1.265881140503832,1.2885372180423318,-0.9909979503508396,1.0,0.5867462705053272,-0.15890668782589656,0.37561429604111357,0.5900929456001895,-0.1551785377728904,0.38709501696889403
98,0.15758257484515947,1.0487750015513406,-0.7654739812002539,1.5802666651598003,1.2664052044243694,1.3021728764730798,-1.0128975493888461,1.0,0.5870217400902621,-0.158381390068271,0.3778027271301596,0.590307157271825,-0.15445304102561078,0.38919990941003135
99,0.16075995168839163,1.051284445210417,-0.7629087673096201,1.5677364348829377,1.271524153774853,1.3130356163570427,-1.0334252455581119,1.0,0.5871331717175737,-0.15974012267163262,0.3775657795687681,0.5903574668698617,-0.15558263777171324,0.3888601191957562
100,0.1394151967013837,1.046076493410847,-0.7724166306434669,1.6066275985772285,1.249937711333665,1.281754878642516,-0.9993660819962472,1.0,0.5891989975086389,-0.16814929446011506,0.37764065553355936,0.5924173009930526,-0.16400499874823757,0.3887459483695616
101,0.14013412957930482,1.0459821359062584,-0.7606465661808351,1.6039454915864344,1.2549110444941511,1.2850042318963506,-1.0130515335761479,1.0,0.5867772421137653,-0.16222639164625619,0.38111722695521405,0.5901250535021397,-0.1583562198090869,0.39219341467805235
102,0.1453198983142342,1.048503345130722,-0.7592701534085162,1.5815464302114453,1.2573068939099616,1.299219009852604,-1.0416328166082183,1.0,0.5885886386044805,-0.1648966071639525,0.38178865707765897,0.591750789949658,-0.16051379288426704,0.3927315496360688
103,0.1536599430599872,1.0447488483740588,-0.7548535154207722,1.5739505598174846,1.2618922602603495,1.3104393613991725,-1.057072832455651,1.0,0.5870099318471778,-0.16164335384596862,0.3817199401537597,0.5903547969536991,-0.1575434910632518,0.3926845047985283
104,0.15734618246252619,1.0449812474131386,-0.7550441818099837,1.558312821744057,1.2673803955342358,1.3230927302870286,-1.0838797685294599,1.0,0.5877481338421789,-0.16411486242316667,0.3806260961560526,0.5909104426857156,-0.15950924629157381,0.3914415051506818
105,0.16053621414422903,1.0435922117529943,-0.7580506352306131,1.5421208713672723,1.2728896271466021,1.3250108941210763,-1.107756834639464,1.0,0.589516468601545,-0.16398071587372565,0.38028111935860265,0.5927907942099445,-0.15951305217773443,0.39109274015336
106,0.16459547216729087,1.0460390998812508,-0.7569950545088545,1.5322155232672372,1.2786953652235828,1.33368854676947,-1.119618749867937,1.0,0.5891253405224819,-0.16340306752964256,0.37946790514242673,0.5925114539619051,-0.15905021006132883,0.39027056768006935
107,0.16819050469765162,1.0459252884220123,-0.7509594068610498,1.5184358103305564,1.2837229828647925,1.3401638314270328,-1.1399656215505867,1.0,0.5890862460054906,-0.16250627021970981,0.3812881066396746,0.5924642392757956,-0.1580801545915987,0.39201816841554565
108,0.16943583283836083,1.0468519723096714,-0.7506936448979832,1.5153817420489797,1.288550313926651,1.34673851613139,-1.1526522076488313,1.0,0.5883037346556392,-0.163029100334645,0.3797966193431862,0.5916723335320021,-0.15849826882303555,0.39045607926414266
109,0.17864192871145657,1.0461476692569012,-0.7531345480364163,1.495862625202564,1.2903671717601493,1.3602946259614705,-1.1727375200799948,1.0,0.5890808429949078,-0.16214118017927007,0.37895689127929694,0.5923908975002519,-0.1573429653742967,0.38951517391100726
110,0.19927759858575333,1.0489343608924238,-0.7571569554748605,1.466237205413293,1.2921678214311567,1.3620008506152839,-1.1886902818844491,1.0,0.5913173204389346,-0.15351731419909578,0.3803616384306899,0.5947561255953373,-0.1488595796773811,0.3909372790917982
111,0.20869114177458026,1.0497798507298381,-0.7501874922448248,1.4555150120601985,1.2970337433560886,1.3723120344924646,-1.2083821861037496,1.0,0.589872072532349,-0.15140818466185568,0.381339176406253,0.5933075100871346,-0.14665019789013928,0.39184239915376073
112,0.20913677615912785,1.048223301376362,-0.7460076810894303,1.4453650668467695,1.298397287184684,1.3760271112414098,-1.2259161730315582,1.0,0.5905516809045269,-0.15305763570512337,0.3829405485790041,0.5939694431536855,-0.14822485003653366,0.3933676801457191
113,0.21391542723605506,1.0458783426512106,-0.7470100585063221,1.4341598025446458,1.3008317274635677,1.3855033918519803,-1.2432732920108969,1.0,0.5904425072377015,-0.1525768627842376,0.38194320415645866,0.5938257351823449,-0.14757577046352024,0.392286316911176
114,0.217409957340161,1.047640731153586,-0.7468288108840009,1.4262587702536378,1.307563388981891,1.3958518507467088,-1.256304203861302,1.0,0.5893850651627436,-0.1526599398081419,0.38020298511053463,0.5928327014822928,-0.1476517963829921,0.39050765094094
