step,q_target_0,q_target_1,q_target_2,q_target_3,q_target_4,q_target_5,q_target_6,gripper_norm,ee_x,ee_y,ee_z,block_x,block_y,block_z
21,-0.1296846053378375,1.0468984521174873,-0.8551085672761343,0.8420322189696787,1.6740574710490248,1.107038445241901,-1.6311137992349676,0.0,0.6970094662265857,-0.3559046024201234,0.4265430319321182,0.6,-0.35,0.2849046618956112
22,-0.12893603712909768,1.04573412710716,-0.855095839212769,0.8433412087560828,1.6722747018112414,1.103267813007032,-1.6326356762861325,0.0,0.6974747022472199,-0.35766601381187957,0.42705339978236356,0.6,-0.35,0.2849046618956112
23,-0.13061775011787224,1.0459272687647012,-0.8579747574384785,0.8426745508066047,1.6698680469537706,1.1016896944480097,-1.6287485914246673,0.0,0.6980083992606183,-0.36005190260146147,0.4262903280963156,0.6,-0.35,0.2849046618956112
24,-0.1311936603122768,1.0462462204283607,-0.8543240094502998,0.8415693548372547,1.6739308930181438,1.1009898952679908,-1.6302812152889044,0.000745624906539917,0.6977353958357199,-0.3584871185955561,0.4280857616523211,0.6,-0.35,0.2849046618956112
25,-0.1296073878143688,1.0499692646834942,-0.8533645680338268,0.8402536294453156,1.6742996930329157,1.1106445532613862,-1.6312061897473487,0.0,0.6963194329823447,-0.3574504049569246,0.42644751173568535,0.6,-0.35,0.2849046618956112
26,-0.1289375557097142,1.0478251360051465,-0.850809197178862,0.8369577473584171,1.676869329968767,1.1126588323705673,-1.6295772722993163,8.295315456390381e-05,0.6960738124861988,-0.3569169101090234,0.4274210133320898,0.6,-0.35,0.2849046618956112
27,-0.13035314894984779,1.0490438621940454,-0.8484569662152068,0.8367732696993848,1.6754118817066928,1.1189223206640548,-1.6295423050567832,0.0,0.6947153247655535,-0.3582054913096785,0.42694420717480197,0.6,-0.35,0.2849046618956112
28,-0.13446785817420864,1.0457806069149762,-0.8477687174021695,0.8444881543465175,1.6787907690411943,1.1297056547635096,-1.6314742184733706,0.005211001559704542,0.6912757301514625,-0.35807798313374206,0.42430821915516054,0.6,-0.35,0.2849046618956112
29,-0.15031631769901255,1.046440643484112,-0.8386969175192165,0.8699651647863436,1.6832415819156659,1.1327864849495028,-1.6267825127665223,0.0,0.6851209286174337,-0.3594084345942652,0.4247594189491506,0.6,-0.35,0.2849046618956112
30,-0.13337135093391528,1.048385689476852,-0.8549969845872989,0.832698228350726,1.6806518777310167,1.1035341651439166,-1.6336072737346208,0.0,0.6981325575657322,-0.3592952074314048,0.42811137264212573,0.6,-0.35,0.2849046618956112
31,-0.12995684542653885,1.0510945652937753,-0.8573543067763002,0.8377635707115103,1.6778095320294464,1.1054576131758542,-1.6303701304637248,0.0,0.6976829673223266,-0.35737914112612956,0.42625204254267673,0.6,-0.35,0.2849046618956112
32,-0.1342267259793481,1.0509992758632154,-0.8566851500583107,0.8368575482678142,1.6752971382071544,1.1048936321632228,-1.6328017974215305,0.0,0.6972967478977409,-0.36321442066057685,0.4266302237769931,0.6,-0.35,0.2849046618956112
33,-0.1342412675391908,1.0523906413382877,-0.8567586334108062,0.8356582764856204,1.674060815590491,1.1029126292191325,-1.6314948566318075,0.0,0.6979747459445066,-0.3625160147897645,0.42714779529596075,0.6,-0.35,0.2849046618956112
34,-0.13397666637116634,1.052090561175546,-0.8551666920988357,0.8369882524148897,1.6751542233775722,1.1020084601153162,-1.6314526713804947,0.0,0.6978503983880763,-0.3610317590132714,0.4278748688525703,0.6,-0.35,0.2849046618956112
35,-0.13446652366396988,1.0503315509048166,-0.8568971995939759,0.8351729788901336,1.6724317666239503,1.1047014016129564,-1.6281439361558498,0.0,0.6977412457687265,-0.3636914308757052,0.4267272788238154,0.6,-0.35,0.2849046618956112
36,-0.13395273722205808,1.0529570193473134,-0.8538156505994915,0.8299054013648157,1.674686502117122,1.1061819767352534,-1.6347082072070962,0.0,0.6978298009427735,-0.3631676772127903,0.4281512974200495,0.6,-0.35,0.2849046618956112
37,-0.13003443109076307,1.0506507355499688,-0.8541265547606268,0.8360874069242079,1.673576371622709,1.105180978275508,-1.6285632222658566,0.0,0.6978566184313932,-0.35838160558515736,0.4276800763851634,0.6,-0.35,0.2849046618956112
38,-0.13599674673185114,1.0520493234513184,-0.8537341909939539,0.8376699402279582,1.6805398355918935,1.1087316736252284,-1.6316807604579353,0.0,0.695914281891463,-0.36172934040461885,0.42695989926090505,0.6,-0.35,0.2849046618956112
39,-0.13530418193554367,1.0514470662923998,-0.852160662946985,0.839306859371441,1.6787269654809127,1.105889917689715,-1.63169535687569,0.0,0.6963525555371487,-0.3600496593450374,0.4280332068651023,0.6,-0.35,0.2849046618956112
40,-0.12588120513985673,1.0480447210621218,-0.8552014821387006,0.8380475794672082,1.6753763781126652,1.0990026084128963,-1.6310480886217058,0.0,0.6992020947300412,-0.35394566773351344,0.42847455770001863,0.6,-0.35,0.2849046618956112
41,-0.12971852030493908,1.0448038320063624,-0.852804702953267,0.8394593846538032,1.6739536616273571,1.1016862668601892,-1.6311328333914534,0.0,0.6978112786171933,-0.3585412773078973,0.4286593255461895,0.6,-0.35,0.2849046618956112
42,-0.12681568443013025,1.048033887422706,-0.8543134875845846,0.8375509816409479,1.6776050004551573,1.1026574167426644,-1.6318978353886453,0.0,0.6981982622134016,-0.3556659262788371,0.42806182725155795,0.6,-0.35,0.2849046618956112
43,-0.12400382533952742,1.0455305012824425,-0.8540194693208472,0.8385479069262853,1.677749330283052,1.1033293667716417,-1.6295145023562982,0.0011790432205796243,0.6982546044620275,-0.3527873426821234,0.428029824535738,0.6,-0.35,0.2849046618956112
44,-0.12666272194621492,1.0431756408438466,-0.8526444142086206,0.8383449481016529,1.6748475546523485,1.0985460251519736,-1.6306046890157013,0.0,0.6987381859283146,-0.3565345813385284,0.4295134266878283,0.6,-0.35,0.2849046618956112
45,-0.12638776681944164,1.0456982479572672,-0.8501848432439183,0.8362289659727653,1.677448321551079,1.1065835757748888,-1.6315056569116113,0.0,0.6973640138844416,-0.3551352940843622,0.42899914701409314,0.6,-0.35,0.2849046618956112
46,-0.12437610767853918,1.0482736253788094,-0.8488915871522525,0.8385580381676685,1.6804859370198009,1.1068996279351708,-1.6324967162504391,0.0,0.6970251458424835,-0.3514917750696108,0.42924416651508307,0.6,-0.35,0.2849046618956112
47,-0.12478483595234674,1.0456527000754223,-0.8504837830254903,0.8412376958473591,1.6778820828520247,1.1134406080259598,-1.6339350782666857,0.0,0.6957388390150787,-0.35303781688219893,0.4269186736980402,0.6,-0.35,0.2849046618956112
48,-0.12410110653417156,1.046415364992142,-0.8478321880114843,0.8441109604365589,1.679013438321128,1.1119129035711308,-1.6348093127967447,0.0,0.6954831755383335,-0.3505333755880196,0.4280895695221926,0.6,-0.35,0.2849046618956112
49,-0.123716169356689,1.0498693156230778,-0.8486233644302686,0.8463958336992741,1.6767295024082307,1.1100315863061534,-1.632014125530097,0.0,0.6957648844758466,-0.350479901872171,0.42783991382595354,0.6,-0.35,0.2849046618956112
50,-0.1232701208137914,1.0469325839061843,-0.8549843413776894,0.8338118299104544,1.679641697571964,1.1018546471118713,-1.6344270256650755,0.0,0.6990394362616024,-0.3547469120668897,0.4283233556914811,0.6,-0.35,0.2849046618956112
51,-0.12530106132676383,1.0451828928951672,-0.8558959252759091,0.8276230887455271,1.6793305265793816,1.105387347625534,-1.6388033845883454,0.0,0.69899399213288,-0.35811752252513,0.42782629712048137,0.6,-0.35,0.2849046618956112
52,-0.12432323346252877,1.049888886068474,-0.8519201874031375,0.8254671383127212,1.6783516050194183,1.1026894075623224,-1.6401136937821656,0.0,0.6996062349312047,-0.3565508928209633,0.4301279154541043,0.6,-0.35,0.2849046618956112
53,-0.12485781985712702,1.0458176509723331,-0.8551278290786937,0.8324405496893921,1.6770226643313788,1.102632852363284,-1.6334285879172727,0.0,0.6990598387452712,-0.35613651758407344,0.42820368530991915,0.6,-0.35,0.2849046618956112
54,-0.123209285553943,1.0449072757891709,-0.8531076308613601,0.8291722780185711,1.6744351469623036,1.1048095134454612,-1.6367275921967481,0.0,0.6991927023705431,-0.35634690568296534,0.4288599150711566,0.6,-0.35,0.2849046618956112
55,-0.12573657184053488,1.0479178626392858,-0.8562800582282725,0.8346832280017311,1.6734846540048045,1.105805370523476,-1.6334951005315101,0.0,0.6983887345754947,-0.35782363511554965,0.4267958762209044,0.6,-0.35,0.2849046618956112
56,-0.12575180366429417,1.0500268111122186,-0.8529985937851978,0.8287243324174145,1.6783997149620498,1.099766246416072,-1.6379584498272592,0.0,0.6996526997288217,-0.35709369426425813,0.4300439561135109,0.6,-0.35,0.2849046618956112
57,-0.12430501049513087,1.0481685507255514,-0.8559968163915177,0.8358071834674885,1.6756602782286756,1.1028762110985397,-1.635026708527845,0.0,0.6988459135508959,-0.3551154310954201,0.42745962279613586,0.6,-0.35,0.2849046618956112
58,-0.1251135856470192,1.0497989552122486,-0.8569622824246502,0.8350545212985763,1.6756492155145946,1.1054674674908382,-1.6334114250963965,0.0,0.698431592623745,-0.3568134631221688,0.42662235241685303,0.6,-0.35,0.2849046618956112
59,-0.12491985157443086,1.0477900722904785,-0.856191216345983,0.8404361031225358,1.6741114982573275,1.1014953216553554,-1.633499966004095,0.0,0.6985469250385635,-0.35501711092926264,0.4272952989323422,0.6,-0.35,0.2849046618956112
60,-0.129751422884963,1.0505596397862793,-0.8574944003270738,0.8403963018171019,1.6775204864650264,1.098137428120538,-1.6285182032777636,0.0,0.6985248133695954,-0.3582798712842262,0.4274734284964541,0.6,-0.35,0.2849046618956112
61,-0.130951975906283,1.0470511714860256,-0.8593233381789054,0.8347512520510181,1.675410981253221,1.1002832409123309,-1.635100920351447,0.0,0.6989407122421348,-0.3615249990589523,0.42683680950302205,0.6,-0.35,0.2849046618956112
62,-0.13276184789557027,1.049381801849369,-0.8593162953171766,0.8348039122397461,1.6768030823204907,1.099550736831858,-1.634657681145638,0.0,0.6988506311327813,-0.3616937230836527,0.4270296986004078,0.6,-0.35,0.2849046618956112
63,-0.1270690573051116,1.0471210659338692,-0.8566691126984706,0.837620508676594,1.673428182708507,1.1047590993412681,-1.6348171724063048,0.0,0.698256718304761,-0.3565720043630062,0.42673257626648936,0.6,-0.35,0.2849046618956112
64,-0.12978906527721412,1.0467517902677623,-0.8573509126260694,0.8343348134972401,1.671619428956254,1.1020036043659038,-1.6335437552573588,0.0,0.6988403062226595,-0.36139061537272477,0.4272629428129166,0.6,-0.35,0.2849046618956112
65,-0.13022025013710786,1.0468139963263432,-0.856785447197629,0.8367246174742811,1.6712718539161726,1.0985183188170913,-1.6316276145266235,0.0,0.6991101231748426,-0.3606355912889646,0.42800000832289326,0.6,-0.35,0.2849046618956112
66,-0.13257312974077579,1.0462497151507528,-0.8589962269504183,0.8386592392491774,1.672737406259492,1.1039711825910306,-1.633291499217189,0.0,0.6978235901312738,-0.361650290955948,0.4258170270883735,0.6,-0.35,0.2849046618956112
67,-0.12835138359174975,1.0489126936135924,-0.8571262198807947,0.8375587192373888,1.6756317209900011,1.1072412441879473,-1.6305681177712172,0.0,0.6976033983522536,-0.3574347306846606,0.42605145611516376,0.6,-0.35,0.2849046618956112
68,-0.13135071836209722,1.046871659245814,-0.8575174805486427,0.840008475670307,1.6717469074406068,1.1009547624928306,-1.6328027063559696,0.0,0.6982367469997355,-0.36059291991696835,0.42689979808534606,0.6,-0.35,0.2849046618956112
69,-0.13120470453494215,1.0467487615083557,-0.8555442913120049,0.8368312738396118,1.669857756056951,1.10241205858118,-1.6329443397282482,0.0,0.6982977689941647,-0.3614899503116784,0.42764747688913474,0.6,-0.35,0.2849046618956112
70,-0.12552433869498203,1.048266868915518,-0.8562708940226496,0.8406462985481562,1.6762692420479746,1.0980827295315694,-1.631262436749099,0.0,0.699067745268287,-0.3533922963633834,0.428042512022471,0.6,-0.35,0.2849046618956112
71,-0.12735238763407275,1.0460945494765401,-0.8555129802761263,0.840091306918539,1.6728311820567605,1.1039094860102614,-1.632877613247084,0.0,0.6978956943916913,-0.3574913957179657,0.4270526975378193,0.6,-0.35,0.2849046618956112
72,-0.12564218975434038,1.0465369813313898,-0.8541958802790895,0.8367338580570811,1.673388305483331,1.1022158291784565,-1.6329040792792764,0.0,0.6986574093494807,-0.3564594728716511,0.4282754690251785,0.6,-0.35,0.2849046618956112
73,-0.12522651282377262,1.044087413915966,-0.8548461146095426,0.8396377390350764,1.6723162513071503,1.102625140290688,-1.6306088594207742,0.0,0.6984234006057568,-0.3553671586250925,0.4276669571349249,0.6,-0.35,0.2849046618956112
74,-0.12692851957169476,1.0453434171437146,-0.854740471683611,0.8366853171643001,1.674175301817609,1.1033315090140294,-1.6303490111047025,0.0,0.6982992853699803,-0.3577292027512532,0.4278224301320381,0.6,-0.35,0.2849046618956112
75,-0.12887607620354363,1.0430716146073062,-0.8550178586112179,0.8347559280085797,1.6745570940896157,1.1002585337167914,-1.6331649434632505,0.0,0.6988755865774103,-0.3592103031300052,0.4285696223338145,0.6,-0.35,0.2849046618956112
76,-0.12623853176067584,1.0445420772991882,-0.8540677511078794,0.8392432886150696,1.6766753465637176,1.104960755758041,-1.632440415781957,0.0,0.6977124073291985,-0.35450874909784075,0.42758025865252847,0.6,-0.35,0.2849046618956112
77,-0.12503139822335108,1.0454366097408394,-0.8584299978381759,0.8465638341745183,1.6776176068037612,1.1048485022569194,-1.6297449439699336,0.0,0.6972679327539419,-0.3527794012370613,0.42517288184296725,0.6,-0.35,0.2849046618956112
78,-0.12567311357780342,1.0393854979187833,-0.8564473049808919,0.8445234466928742,1.6755532529017518,1.1037985178545728,-1.6307155790172514,0.0,0.6975154371044211,-0.35459109155113555,0.42646099637215484,0.6,-0.35,0.2849046618956112
79,-0.12482836859668606,1.04108626281631,-0.8564838769496281,0.8482867018712739,1.6724688138525008,1.1024263401970988,-1.6308915914980142,0.0,0.6975911332097663,-0.3532832209331093,0.4263029758470527,0.6,-0.35,0.2849046618956112
80,-0.12940132102647078,1.0512751259507047,-0.8573724654800347,0.8329881377195372,1.6766192611760509,1.1002478225048524,-1.6351362083943706,0.0,0.6990607191676839,-0.36089165202401746,0.42774751495198127,0.6,-0.35,0.2849046618956112
81,-0.12842542590120215,1.046602216149377,-0.8546753039991809,0.836236926233852,1.67328269515472,1.1007870963219444,-1.6312069382815924,0.0,0.6987298536495078,-0.3582629489982856,0.4284346514041403,0.6,-0.35,0.2849046618956112
82,-0.13024086601941653,1.0444605337767041,-0.8563913863558407,0.8356012743362995,1.673739225064879,1.1041137131178997,-1.63429490937104,0.0,0.6981524075582365,-0.3600894252884064,0.4271138501145558,0.6,-0.35,0.2849046618956112
83,-0.1255692058495601,1.0492290824808308,-0.8545967294213395,0.8361145720109937,1.674918690476614,1.1065143099376828,-1.6347172430847539,0.0,0.6980048758566517,-0.3556761388164409,0.42727259862053124,0.6,-0.35,0.2849046618956112
84,-0.12440307398888051,1.0457026746056306,-0.856173651618539,0.8358634619567105,1.6715732485567762,1.1029226263502756,-1.633351970090744,0.0,0.6990400357096442,-0.3564105860111777,0.4274132951115198,0.6,-0.35,0.2849046618956112
85,-0.12708419709368202,1.0459773597856556,-0.8534210806351685,0.8358036208331561,1.6768120868552079,1.1071584108156187,-1.6331654246638356,0.0,0.6974717008442712,-0.35720901950340195,0.42765890807086826,0.6,-0.35,0.2849046618956112
86,-0.12569175070355126,1.046906955941975,-0.8530990606320276,0.83725734263932,1.675097880717485,1.1079810318925387,-1.6314971557012707,0.0,0.6974586730243794,-0.3553412816189965,0.4274407250581112,0.6,-0.35,0.2849046618956112
87,-0.12673897310020038,1.043877381100196,-0.853556082960596,0.8393109230012266,1.6746306740018757,1.10656400996108,-1.6355158221894546,0.0,0.6973815474140281,-0.35607554158401955,0.4273791524624547,0.6,-0.35,0.2849046618956112
88,-0.1272707984391323,1.044808025673233,-0.8541248576855115,0.8401404044729344,1.6752582900716604,1.1022890938681198,-1.6317709588343166,0.0,0.697978481514809,-0.35617581129851783,0.4279892162654547,0.6,-0.35,0.2849046618956112
89,-0.12632090325472173,1.043995852189291,-0.856737080556841,0.8391596780405777,1.6748358487572164,1.1034630426966412,-1.6345860357251571,0.0,0.6982423897193758,-0.35623388660975724,0.4268069775570093,0.6,-0.35,0.2849046618956112
90,-0.13305843129172984,1.0503003313847799,-0.8535539616167018,0.8347314348975434,1.6699622086596697,1.0934216385441657,-1.6342117686032434,0.0,0.6996314977751186,-0.363630959963811,0.43043875796567405,0.6,-0.35,0.2849046618956112
91,-0.13451985805592476,1.0491220274848838,-0.8537168808277771,0.8350151096562726,1.6688456463547443,1.0989913259363204,-1.6381652591454825,0.0,0.6986396468986732,-0.36395166719718375,0.42912530916267755,0.6,-0.35,0.2849046618956112
92,-0.1328395716125778,1.0492658935566952,-0.8525006719463489,0.8352614324206713,1.6715601276633312,1.1030510180773851,-1.6356996942797775,0.0,0.6979716404758103,-0.36085277651353875,0.4288378114826191,0.6,-0.35,0.2849046618956112
93,-0.13014330871920582,1.0438497727932978,-0.8523972352180673,0.8352175674854518,1.6721945614522589,1.1078287898668449,-1.6340186467683357,0.0,0.697362174475341,-0.35934240328917655,0.4279266418218178,0.6,-0.35,0.2849046618956112
94,-0.1303524126683368,1.043901145212463,-0.8541527745711592,0.8353046293619535,1.672998409130079,1.105345502490892,-1.62967351241638,0.0,0.6978249637001098,-0.36000463546333916,0.4277512546294715,0.6,-0.35,0.2849046618956112
95,-0.13260212082527234,1.0437773155490333,-0.850026675843166,0.8314519186621101,1.6738358308587729,1.1068422158391775,-1.6306009998112139,0.0,0.6973649177839699,-0.361796807657523,0.4294294203327187,0.6,-0.35,0.2849046618956112
96,-0.1321884226512654,1.0475870289194928,-0.8475035494153934,0.8312929917711815,1.6743490893376498,1.1104041936654736,-1.6298933676171383,0.0,0.6966504263140776,-0.36031661194696973,0.42961124277278195,0.6,-0.35,0.2849046618956112
97,-0.12988837124601355,1.0459519648029392,-0.8505512417613262,0.833529602471923,1.6758468007335305,1.1100832857557792,-1.6333965613449832,0.0,0.696896325752944,-0.3581261243200188,0.4283023738314048,0.6,-0.35,0.2849046618956112
98,-0.13353425321822948,1.0504794941527522,-0.8511610008502778,0.8348789502253755,1.6747676715657864,1.111271801832538,-1.6322215764491008,0.0,0.6961464241367783,-0.3617469572629662,0.42759891678005263,0.6,-0.35,0.2849046618956112
99,-0.13160722043350043,1.046776952268986,-0.8498256572957508,0.8350350381420701,1.6670021608257255,1.1053436458808226,-1.632199280821981,0.0,0.6977016184571964,-0.36126634576948125,0.42935308925150406,0.6,-0.35,0.2849046618956112
100,-0.13686979253354853,1.0479066795276308,-0.8550732681137346,0.8463962790285655,1.6795044427356327,1.101233682451724,-1.6283561456139748,0.0,0.696324771541936,-0.35968187515740013,0.4272114180650832,0.6,-0.35,0.2849046618956112
101,-0.13820710984554135,1.046977549334297,-0.8533604101997941,0.8481450314903936,1.6793120029651063,1.1032095440140834,-1.6311054049580904,0.0,0.6955299743899923,-0.359876110431055,0.42736130811325135,0.6,-0.35,0.2849046618956112
102,-0.14280173656230688,1.045068033019211,-0.8529559971998021,0.8456187897516485,1.6810317404598698,1.1069958860264633,-1.6301669034165256,0.0,0.694548112335983,-0.3633938397299428,0.42699331915436994,0.6,-0.35,0.2849046618956112
103,-0.1378596309899322,1.0464323726411173,-0.8542086931962106,0.8449235750613486,1.6820308579048415,1.1033405064320583,-1.6322594843618774,0.0,0.6959740114369846,-0.35887674325399044,0.42738030219628476,0.6,-0.35,0.2849046618956112
104,-0.13785981506030998,1.0492571567507147,-0.8554280416666022,0.8467624510385579,1.6830568603177545,1.1027459627613607,-1.6286522978408722,0.0,0.695851444027451,-0.3588483416237947,0.42681391144804764,0.6,-0.35,0.2849046618956112
105,-0.137277048244334,1.050448507614208,-0.8536582468825411,0.8382688524589563,1.682130936876412,1.104594575125884,-1.6294051094232358,0.0,0.6964189925195026,-0.36145236985563023,0.42789287099527157,0.6,-0.35,0.2849046618956112
106,-0.13432455938512544,1.0496607971870113,-0.8548354230363159,0.8450598458245686,1.682515559145044,1.1083957700188194,-1.6313965847789393,0.0,0.6954485475370352,-0.3566111893532893,0.4259975489034069,0.6,-0.35,0.2849046618956112
107,-0.14655014573493297,1.049103738437698,-0.849956756348413,0.8588011491098517,1.6881999932757639,1.1167293785397303,-1.6321466695579863,0.0,0.6902608160241952,-0.3606102838534493,0.42485492700766686,0.6,-0.35,0.2849046618956112
108,-0.16412283850577314,1.0474584231354607,-0.8413678591895377,0.8867677172880299,1.6970807799586478,1.1390501160591497,-1.6276819835939447,0.0,0.6800805346755611,-0.3611917268728054,0.4207580750439787,0.6,-0.35,0.2849046618956112
109,-0.20120975237443073,1.0460330423624378,-0.8338702661835995,0.9572348430686617,1.7139295507765182,1.1477102023199632,-1.6160925882969566,0.0018193676787614823,0.6645316628314251,-0.36212392755697914,0.41361906774645985,0.6,-0.35,0.2849046618956112
110,-0.12839818348529425,1.0504759994303599,-0.8541717818124513,0.8378489626031687,1.6788282021783754,1.107477747747562,-1.6284807765655722,0.0,0.6969649314944614,-0.354844478012203,0.4267990022864672,0.6,-0.35,0.2849046618956112
111,-0.12862620066573965,1.0496218892777116,-0.8566578271489533,0.8379597382644464,1.6798033932882417,1.1077979415764605,-1.6285067079304476,0.0,0.697486689154509,-0.35297480698738387,0.4262404699496335,0.6,-0.35,0.2849046618956112
112,-0.12645177729330637,1.051039348679979,-0.8558250723898425,0.8381460529068063,1.6758489875491047,1.107205111699673,-1.6308284472878742,0.0,0.6973323378898393,-0.358948733315135,0.426281966312645,0.6,-0.35,0.2849046618956112
113,-0.1284377125989174,1.050845042114974,-0.8546319437299833,0.8335812606697448,1.678045193566615,1.1115705732375583,-1.6304561584350332,0.0,0.6970157023780155,-0.35723922915856904,0.42648666628459053,0.6,-0.35,0.2849046618956112
114,-0.12412890116121272,1.0507732838151878,-0.8550193859788218,0.8313129759231408,1.6736644874267268,1.108345927179263,-1.6304828383341525,0.0,0.6984577004664142,-0.35694552506397303,0.42708498812050866,0.6,-0.35,0.2849046618956112
115,-0.12454848958730785,1.0520451297844478,-0.8541586294803073,0.8340720135490534,1.6755529956293314,1.110285513437189,-1.6314856068872232,0.0,0.6975836540407633,-0.3557514273215538,0.4267801292044264,0.6,-0.35,0.2849046618956112
116,-0.12291758002279396,1.051819370717913,-0.856297113833182,0.8391010059064135,1.6759749223989344,1.1075275905871185,-1.6298862030750902,0.0,0.6977908508581904,-0.35362935452151173,0.4260489363505143,0.6,-0.35,0.2849046618956112
117,-0.12716781106277775,1.053364969941227,-0.8527491237432387,0.8349240954823083,1.6813290187417456,1.111029585626556,-1.6303098734570967,0.0,0.6966289947946214,-0.35628282666756805,0.4271712783892061,0.6,-0.35,0.2849046618956112
