step,gripper_norm,block_x,block_z,ee_z
0,0.00573380904892087,0.5999999999999983,0.28493106676229407,0.5901207109762274
1,0.007581960042089224,0.5999999999999983,0.2849424559268351,0.5858444144303325
2,0.008833199919819833,0.5999999999999983,0.2849428523757427,0.5788202802057288
3,0.007733266119271517,0.5999999999999983,0.2849428661037428,0.5833708009649526
4,0.004998344711959362,0.5999999999999983,0.28494286657915385,0.6142171970963306
5,0.007602191792070866,0.5999999999999983,0.28494286659561774,0.6714991691785627
6,0.0047406357199251655,0.5999999999999983,0.2849428665961879,0.7343466312164759
7,0.004400569501161576,0.5999999999999983,0.28494286659620766,0.7862051060454172
8,5.434861850738526e-05,0.5999999999999983,0.2849428665962081,0.8185081256872394
9,0.003222122208416462,0.5999999999999983,0.2849428665962081,0.8352535687918453
10,0.003790458584189415,0.5999999999999983,0.2849428665962081,0.8349179402146429
11,0.006293832231402397,0.5999999999999983,0.2849428665962081,0.8241600492329088
12,0.00544725714969635,0.5999999999999983,0.2849428665962081,0.7998132524423609
13,0.007174285810500384,0.5999999999999983,0.2849428665962081,0.7669171415791255
14,0.00311664298170805,0.5999999999999983,0.2849428665962081,0.7232628303892326
15,0.002355702729821205,0.5999999999999983,0.2849428665962081,0.680202851132854
16,0.005376401330173016,0.5999999999999983,0.2849428665962081,0.637473833089252
17,0.0045971065009832385,0.5999999999999983,0.2849428665962081,0.6005913553897142
18,0.0006768250380456448,0.5999999999999983,0.2849428665962081,0.5646357586445903
19,0.0,0.5999999999999983,0.2849428665962081,0.5259539613026705
20,0.0,0.5999999999999983,0.2849428665962081,0.505049448386702
21,0.00435557694965601,0.5999999999999983,0.2849428665962081,0.48766957851113407
22,0.005389154185831547,0.5999999999999983,0.2849428665962081,0.46974576360895604
23,0.006615275705337525,0.5999999999999983,0.2849428665962081,0.45198152996236374
24,0.004517788506209851,0.5999999999999983,0.2849428665962081,0.4479963896591505
25,0.005467995438337326,0.5999999999999983,0.2849428665962081,0.4440570715952709
26,0.0018774110498428346,0.5999999999999983,0.2849428665962081,0.43804806788546496
27,0.0,0.5999999999999983,0.2849428665962081,0.43723155487031695
28,0.0005532594015598297,0.5999999999999983,0.2849428665962081,0.4353460392951642
29,1.1441814422607422e-05,0.5999999999999983,0.2849428665962081,0.4338134587553478
30,0.007615004240512848,0.5999999999999983,0.2849428665962081,0.43864151325596
31,0.004089078022062779,0.5999999999999983,0.2849428665962081,0.44145000394930467
32,0.006120387435168028,0.5999999999999983,0.2849428665962081,0.4412598780776189
33,0.005080701938688755,0.5999999999999983,0.2849428665962081,0.43885604159066405
34,0.00227790435102582,0.5999999999999983,0.2849428665962081,0.434866146734604
35,0.0012240357720851899,0.5999999999999983,0.2849428665962081,0.43688258046663825
36,0.0014754279290735723,0.5999999999999983,0.2849428665962081,0.43599757872883166
37,0.0001369442163705826,0.5999999999999983,0.2849428665962081,0.43383727438328845
38,0.003526879702985287,0.5999999999999983,0.2849428665962081,0.43475056891855696
39,0.002815788814455271,0.5999999999999983,0.2849428665962081,0.4346639381881638
40,0.0,0.5999999999999983,0.2849428665962081,0.4308028764280174
41,0.0,0.5999999999999983,0.2849428665962081,0.42470038155956624
42,0.0,0.5999999999999983,0.2849428665962081,0.42175277058952965
43,0.00020756166476011277,0.5999999999999983,0.2849428665962081,0.4249193349308015
44,0.0001904585359096527,0.5999999999999983,0.2849428665962081,0.4224574752237208
45,0.002798566500037909,0.5999999999999983,0.2849428665962081,0.42091889841451896
46,0.0,0.5999999999999983,0.2849428665962081,0.4180789525335312
47,0.0,0.5999999999999983,0.2849428665962081,0.41525549499981673
48,0.003244350316643715,0.5999999999999983,0.2849428665962081,0.416976817201127
49,0.004334749271839858,0.5999999999999983,0.2849428665962081,0.42426172062286327
50,0.002852319190710783,0.5999999999999983,0.2849428665962081,0.4093156704349767
51,0.0013860685502886773,0.5999999999999983,0.2849428665962081,0.40578647976145293
52,0.005055970933556557,0.5999999999999983,0.2849428665962081,0.4143107049379048
53,0.0014938123027682306,0.5999999999999983,0.2849428665962081,0.42559383570030945
54,0.002795735842823982,0.5999999999999983,0.2849428665962081,0.4376567250115314
55,0.0027435623609125617,0.5999999999999983,0.2849428665962081,0.4475745431773897
56,0.005230101046800614,0.5999999999999983,0.2849428665962081,0.4556635047295898
57,0.003524198027729988,0.5999999999999983,0.2849428665962081,0.4558948812008345
58,0.004564807212352753,0.5999999999999983,0.2849428665962081,0.45579000174916473
59,0.005371335943579674,0.5999999999999983,0.2849428665962081,0.4538121659133688
60,0.001377010447204113,0.5999999999999983,0.2849428665962081,0.44605354534772695
61,0.0009832809269428255,0.5999999999999983,0.2849428665962081,0.43442860567009745
62,0.002847790139168501,0.5999999999999983,0.2849428665962081,0.4197705246035055
63,0.0013839232100844384,0.5999999999999983,0.2849428665962081,0.40409911738237375
64,0.0007089753447175026,0.5999999999999983,0.2849428665962081,0.38991869465297607
65,0.0015826651428937912,0.5999999999999983,0.2849428665962081,0.3752812061646783
66,0.0,0.5999999999999983,0.2849428665962081,0.3618087846764379
67,0.0027475848737955094,0.5999999999999983,0.2849428665962081,0.3486663503168657
68,0.0027190697269141675,0.5999999999999983,0.2849428665962081,0.3391307573014198
69,0.009733766063332558,0.5999999999999983,0.2849428665962081,0.3346786550961739
70,0.0,0.5997941448973054,0.28500290005087936,0.3358084870388527
71,0.0,0.5990869012731184,0.2845677333631882,0.3329030713809188
72,0.0,0.5983301095332427,0.2844111241354117,0.3305395576596364
73,0.0,0.5981860126029538,0.28400866489159454,0.3270625403013513
74,0.0,0.5986936403341417,0.2841257510831399,0.3239705137040619
75,0.0,0.5984239637121761,0.2828535448665143,0.3173580081264941
76,0.0,0.6026724179835419,0.28142157854706046,0.3143993316120305
77,0.0,0.6038997957765363,0.2796544314942133,0.30993879890036935
78,0.0007546830096244812,0.6079623466661161,0.27960900958250806,0.30671028756750973
79,0.002952643641650677,0.6108337031110251,0.2817076799822646,0.3062876931841083
80,0.0028107532242536547,0.614524189808985,0.2963348055397506,0.2965345377117951
81,0.0,0.6303482786361951,0.29961509623228016,0.2921817352244761
82,0.0006236086824238301,0.6470255181935616,0.28661116802285697,0.2913681121722127
83,0.0019349776786565783,0.6447162304592151,0.28472990601160664,0.28991742319257235
84,0.0,0.6449001828126016,0.2849362140507913,0.2896193076034388
85,0.0,0.6449058874094964,0.28494263754890187,0.2898863751196564
86,0.0013941135760545732,0.6449060814450686,0.2849428586656897,0.29056463826672807
