step,gripper_norm,block_x,block_z,ee_z
0,0.023040447254866363,0.75,0.28494800139109144,0.2660577157788317
1,0.02743988449314237,0.75,0.2849522155603667,0.25118578441271683
2,0.021886164835810663,0.75,0.2849523280443404,0.26308798381137155
3,0.016442423660337924,0.75,0.2849523308749395,0.2951305712394611
4,0.011734951324403286,0.75,0.28495233094597755,0.3037785865426055
5,0.001841238230288029,0.75,0.28495233094776007,0.29684252703391795
6,0.014855587022602559,0.75,0.28495233094780487,0.2874119904032898
7,0.02163682862985134,0.75,0.28495233094780575,0.26531062271270556
8,0.018277374851971867,0.75,0.28495233094780575,0.28735869119061436
9,0.015378781864911319,0.75,0.28495233094780575,0.3434123302425183
10,0.0,0.75,0.28495233094780575,0.42938237027558734
11,0.0,0.75,0.28495233094780575,0.5170031933064442
12,0.0,0.75,0.28495233094780575,0.6040606144784977
13,0.0,0.75,0.28495233094780575,0.6800519574665342
14,0.0,0.75,0.28495233094780575,0.7305040941046761
15,0.002083184931099415,0.75,0.28495233094780575,0.7669935528153459
16,0.0035667472751140595,0.75,0.28495233094780575,0.7881861290274231
17,0.0007897831590771675,0.75,0.28495233094780575,0.8029546008202222
18,0.003699937146127224,0.75,0.28495233094780575,0.8088216477487123
19,0.0,0.75,0.28495233094780575,0.8007617175364038
20,0.0,0.75,0.28495233094780575,0.826266500976786
21,0.001636924372226,0.75,0.28495233094780575,0.8375782942228923
22,0.007783473039329052,0.75,0.28495233094780575,0.8161631016580436
23,0.008566939363360405,0.75,0.28495233094780575,0.7749343864740297
24,0.0037137030791044236,0.75,0.28495233094780575,0.7098422563167963
25,0.0,0.75,0.28495233094780575,0.6209956487331355
26,0.0,0.75,0.28495233094780575,0.5096954729953345
27,0.0,0.75,0.28495233094780575,0.38474835297073556
28,0.0,0.75,0.28495233094780575,0.38075634955637055
29,0.0,0.75,0.28495233094780575,0.38086729297284755
30,0.014349405919969083,0.75,0.28495233094780575,0.3785644104176393
31,0.0105277207172513,0.75,0.28495233094780575,0.3923776219969276
32,0.003934017599523068,0.75,0.28495233094780575,0.40395721092734416
33,0.0007093924942016602,0.75,0.28495233094780575,0.4073104082569339
34,0.004929872603774071,0.75,0.28495233094780575,0.4134740492671629
35,0.0,0.75,0.28495233094780575,0.41878442851290065
36,0.0,0.75,0.28495233094780575,0.4201693818072214
37,0.0,0.75,0.28495233094780575,0.4253663112242394
38,0.0,0.75,0.28495233094780575,0.41938518784497664
39,0.0,0.75,0.28495233094780575,0.4096762164574456
40,0.0,0.75,0.28495233094780575,0.4653602201145371
41,0.0,0.75,0.28495233094780575,0.5252156884058188
42,0.001956103320389986,0.75,0.28495233094780575,0.5837511114187777
43,0.0,0.75,0.28495233094780575,0.6119286607998369
44,0.0045486575680375105,0.75,0.28495233094780575,0.6200403080734226
45,0.009854918192088604,0.75,0.28495233094780575,0.636050948728661
46,0.008593011206120254,0.75,0.28495233094780575,0.6543669731150562
47,0.005103525974750519,0.75,0.28495233094780575,0.6610834612873769
48,0.0016126999057531357,0.75,0.28495233094780575,0.600230395933891
49,0.003542939958125353,0.75,0.28495233094780575,0.49082575056086425
50,0.0037446317337155345,0.75,0.28495233094780575,0.4642998114990811
51,0.0018618573333621026,0.75,0.28495233094780575,0.46872272890832734
52,0.0031808244094848636,0.75,0.28495233094780575,0.4086602775356721
53,0.000520066221177578,0.75,0.28495233094780575,0.383860455626426
54,0.0,0.75,0.28495233094780575,0.38501484464031527
55,0.0,0.75,0.28495233094780575,0.3834867996862594
56,0.0,0.75,0.28495233094780575,0.38344362333073695
57,0.0,0.75,0.28495233094780575,0.3828072990151725
58,0.0004835656413137913,0.75,0.28495233094780575,0.3837883671110013
59,0.003406085130929947,0.75,0.28495233094780575,0.3830895583635722
60,0.0019293759570121766,0.75,0.28495233094780575,0.38658403172628253
61,0.004829756727576256,0.75,0.28495233094780575,0.4076422972069025
62,0.0,0.75,0.28495233094780575,0.42015192412141017
63,0.0019337858229875565,0.75,0.28495233094780575,0.4325511654318688
