step,gripper_norm,block_x,block_z,ee_z
0,0.0,0.6,0.28493106676229407,0.5686005026180652
1,0.0,0.6,0.2849424559268351,0.5235719572635607
2,0.0,0.6,0.28494285237574274,0.5206486480920569
3,0.0,0.6,0.28494286610374275,0.5200136580815514
4,0.0,0.6,0.2849428665791539,0.4993962440971286
5,0.0,0.6,0.28494286659561774,0.4515692337683138
6,0.0,0.6,0.2849428665961879,0.4164014817103343
7,0.0,0.6,0.28494286659620766,0.3863453051950575
8,0.0,0.6,0.2849428665962081,0.3621146790885029
9,0.0,0.6,0.2849428665962081,0.3398683140556493
10,0.0,0.6,0.2849428665962081,0.28290459586952993
11,0.0,0.6,0.2849428665962081,0.28498916472549274
12,0.0,0.6,0.2849428665962081,0.29552657200915045
13,0.0,0.6,0.2849428665962081,0.30157018249673406
14,0.0,0.6,0.2849428665962081,0.30646040205621994
15,0.0,0.6,0.2849428665962081,0.3073847653810027
16,0.0,0.6,0.2849428665962081,0.3076621503478928
17,0.0,0.6,0.2849428665962081,0.3069819431374749
18,0.0,0.6,0.2849428665962081,0.3071335637338418
19,0.0,0.6,0.2849428665962081,0.30647942714297305
20,0.0,0.6,0.2849428665962081,0.27613719753546456
21,0.0,0.6,0.2849428665962081,0.27776496024976405
22,0.0,0.6,0.2849428665962081,0.28006903468955147
23,0.0,0.6,0.2849428665962081,0.29431088626210333
24,0.0,0.6,0.2849428665962081,0.30950026924479057
25,0.0,0.6,0.2849428665962081,0.3189014348534467
26,0.0,0.6,0.2849428665962081,0.3041027589501826
27,0.0,0.6,0.2849428665962081,0.28177577471072424
28,0.0,0.6,0.2849428665962081,0.273813267656185
29,0.0,0.6,0.2849428665962081,0.2737038650260254
30,0.0,0.6,0.2849428665962081,0.27356417061626254
31,0.0,0.6,0.2849428665962081,0.273608318704196
32,0.3948706380797584,0.6,0.2849428665962081,0.2735714923617386
33,0.39391280221607067,0.6,0.2849428665962081,0.2736383830975297
34,0.37955628363605565,0.6,0.2849428665962081,0.2736705287095473
35,0.3742223626837556,0.6,0.2849428665962081,0.2736767010217206
36,0.6353781024373822,0.6,0.2849428665962081,0.273704929618739
37,0.6272749748584647,0.6,0.2849428665962081,0.2736897189625252
38,0.6273951710279903,0.6,0.2849428665962081,0.2736752828804002
39,0.6213369943203051,0.6,0.2849428665962081,0.27366714028522965
40,0.376099376046454,0.6,0.2849428665962081,0.2737921381903181
41,0.4393809040029273,0.6,0.2849428665962081,0.2737836140331929
42,0.5776472748251871,0.6,0.2849428665962081,0.27378049378163016
43,0.6201801131540929,0.6,0.2849428665962081,0.27377912584582
44,0.6247798037963741,0.6,0.2849428665962081,0.27374379002668997
45,0.6023568656702069,0.6,0.2849428665962081,0.27373125550833566
46,0.856808590234553,0.6,0.2849428665962081,0.2737448558077286
47,0.8564133415417183,0.6,0.2849428665962081,0.2737195593440407
48,0.8591073071493733,0.6,0.2849428665962081,0.273717193925609
49,0.856724057277126,0.6,0.2849428665962081,0.27369348471864685
50,0.5522606123261015,0.6,0.2849428665962081,0.27357169278740767
51,0.56784930881506,0.6,0.2849428665962081,0.273632142175302
52,0.6345261417346117,0.6,0.2849428665962081,0.27369175654541933
53,0.8078716420406071,0.6,0.2849428665962081,0.2736791060071277
54,0.8622754820303999,0.6,0.2849428665962081,0.2736879541136837
55,0.8533909400401442,0.6,0.2849428665962081,0.27368527088504024
56,0.8545841531036816,0.6,0.2849428665962081,0.2736716421887656
57,0.8543632083599779,0.6,0.2849428665962081,0.2736738259623621
58,0.8553601065856673,0.6,0.2849428665962081,0.27366402019056435
59,0.853195182439985,0.6,0.2849428665962081,0.2736871636813063
60,0.8630023985957502,0.6,0.2849428665962081,0.2737510319297926
61,0.8632375529005243,0.6,0.2849428665962081,0.27368314703001273
62,0.85042267418006,0.6,0.2849428665962081,0.27404027433608585
63,0.8487877666623065,0.6,0.2849428665962081,0.2899962246806665
64,0.8526960089181447,0.6,0.2849428665962081,0.3051977267653595
65,0.8547504885538595,0.6,0.2849428665962081,0.3108729764664418
66,0.8550469947281967,0.6,0.2849428665962081,0.31091716906956834
67,0.8571462762741102,0.6,0.2849428665962081,0.30625043850555683
68,0.8593831398054472,0.6,0.2849428665962081,0.30410132643473853
69,0.8570826397300221,0.6,0.2849428665962081,0.30377026105615185
70,0.0,0.6,0.2849428665962081,0.30271814658816654
71,0.0,0.6,0.2849428665962081,0.3039524033824158
72,0.0,0.6,0.2849428665962081,0.3043022597888886
73,0.0,0.6,0.2849428665962081,0.3036820377919138
74,0.0,0.6,0.2849428665962081,0.30395325096503695
75,0.0,0.6,0.2849428665962081,0.30365271402564553
76,0.0,0.6,0.2849428665962081,0.30381350239221755
77,0.0,0.6,0.2849428665962081,0.3031054719902719
78,0.0,0.6,0.2849428665962081,0.30200880885034337
79,0.0,0.6,0.2849428665962081,0.30108558488523374
80,0.0,0.6,0.2849428665962081,0.29471067596775313
81,0.0,0.6,0.2849428665962081,0.3032624424256474
82,0.0,0.6,0.2849428665962081,0.3116368392575422
83,0.0,0.6,0.2849428665962081,0.31691805853210475
84,0.0,0.6,0.2849428665962081,0.3088193420209005
85,0.0,0.6,0.2849428665962081,0.28138218272545146
86,0.0,0.6,0.2849428665962081,0.27387618569407135
87,0.0,0.6,0.2849428665962081,0.273616532362418
88,0.36294114139294664,0.6,0.2849428665962081,0.27362828935835115
89,0.40435493499472597,0.6,0.2849428665962081,0.2736283607174931
90,0.48613474817158614,0.6,0.2849428665962081,0.2734325187962334
91,0.5642367368770255,0.6,0.2849428665962081,0.27359521194030323
92,0.5730400475431616,0.6,0.2849428665962081,0.27360638041741325
93,0.6117759657755569,0.6,0.2849428665962081,0.273609710563152
94,0.8601108365035622,0.6,0.2849428665962081,0.27361463518859974
95,0.8585092239377288,0.6,0.2849428665962081,0.27362281819084605
96,0.8570825282824843,0.6,0.2849428665962081,0.2736044114159587
97,0.857558910782843,0.6,0.2849428665962081,0.2736069004478356
98,0.8570104217255228,0.6,0.2849428665962081,0.2736017368181939
99,0.8573790901805904,0.6,0.2849428665962081,0.2736015858048785
100,0.38924011343652554,0.6,0.2849428665962081,0.2736520171901752
101,0.5741909941279856,0.6,0.2849428665962081,0.2736815844326232
102,0.6272219258304683,0.6,0.2849428665962081,0.27367173469113354
103,0.6358273474622849,0.6,0.2849428665962081,0.27365530573165037
104,0.6367885824758757,0.6,0.2849428665962081,0.27367645082316483
105,0.8615501257305789,0.6,0.2849428665962081,0.2736788265284906
106,0.8588033897137719,0.6,0.2849428665962081,0.27367879497719677
107,0.8593055723191332,0.6,0.2849428665962081,0.2736625151599458
108,0.8632703184766397,0.6,0.2849428665962081,0.2736699367406637
109,0.8569369777981075,0.6,0.2849428665962081,0.27367408864079684
110,0.5574977271608734,0.6,0.2849428665962081,0.27401133299738645
111,0.6456461820238664,0.6,0.2849428665962081,0.2739405370340199
112,0.7510086006815512,0.6,0.2849428665962081,0.2738940822272177
